flyID,in:H,in:Typology,in:Conf,in:FlC,in:Str,in:Sides,in:MF,out:ApartmentCount,out:SocialCount,out:MidCount,out:FreeCount,out:SocialRatio,out:MidRatio,out:FreeRatio,out:TotalBVO,out:TotalGO,out:Efficiency,out:ParkingRequired,out:GroundFloorBVO,out:FSI,out:GSI,out:TotalPotentialRevenue,out:ResidentialPotentialRevenue,out:ParkingPotentialRevenue,out:TotalCost,out:ResidentialCost,out:ParkingCost,out:ProjectDevelopmentCost,out:UnforseenCost,out:ResidualValue
H45_TypologyI_ConfGalZig_FlCYes_StrMix_SidesMixed_MFMid,45,I,GalZig,Yes,Mix,Mixed,Mid,56,14,28,14,0.25,0.5,0.25,5423.22,4859.26,0.9,34,392.04,7.53,0.54,15.109,14.429,0.68,8.678,6.518,0.425,1.041,0.694,6.431
H45_TypologyI_ConfGalZig_FlCYes_StrMix_SidesMixed_MFFree,45,I,GalZig,Yes,Mix,Mixed,Free,56,14,14,28,0.25,0.25,0.5,5423.22,4859.26,0.9,37,392.04,7.53,0.54,15.589,14.849,0.74,8.725,6.518,0.462,1.047,0.698,6.864
H45_TypologyI_ConfGalZig_FlCNo_StrNarrow_SidesNarrow_MFMid,45,I,GalZig,No,Narrow,Narrow,Mid,70,35,35,0,0.5,0.5,0,5423.22,4829.54,0.89,35,392.04,7.53,0.54,14.051,13.351,0.7,8.694,6.518,0.438,1.043,0.696,5.357
H45_TypologyI_ConfGalZig_FlCNo_StrNarrow_SidesNarrow_MFFree,45,I,GalZig,No,Narrow,Narrow,Free,70,35,35,0,0.5,0.5,0,5423.22,4829.54,0.89,35,392.04,7.53,0.54,14.051,13.351,0.7,8.694,6.518,0.438,1.043,0.696,5.357
H45_TypologyI_ConfGalZig_FlCNo_StrNarrow_SidesWide_MFMid,45,I,GalZig,No,Narrow,Wide,Mid,56,14,28,14,0.25,0.5,0.25,5423.22,4859.26,0.9,34,392.04,7.53,0.54,15.109,14.429,0.68,8.678,6.518,0.425,1.041,0.694,6.431
H45_TypologyI_ConfGalZig_FlCNo_StrNarrow_SidesWide_MFFree,45,I,GalZig,No,Narrow,Wide,Free,56,14,14,28,0.25,0.25,0.5,5423.22,4859.26,0.9,37,392.04,7.53,0.54,15.589,14.849,0.74,8.725,6.518,0.462,1.047,0.698,6.864
H45_TypologyI_ConfGalZig_FlCNo_StrNarrow_SidesMixed_MFMid,45,I,GalZig,No,Narrow,Mixed,Mid,56,21,28,7,0.38,0.5,0.12,4971.28,4438.67,0.89,31,359.37,6.9,0.5,13.175,12.555,0.62,7.817,5.866,0.388,0.938,0.625,5.358
H45_TypologyI_ConfGalZig_FlCNo_StrNarrow_SidesMixed_MFFree,45,I,GalZig,No,Narrow,Mixed,Free,56,21,21,14,0.38,0.38,0.25,4971.28,4438.67,0.89,33,359.37,6.9,0.5,13.425,12.765,0.66,7.848,5.866,0.412,0.942,0.628,5.577
H45_TypologyI_ConfGalZig_FlCNo_StrWide_SidesNarrow_MFMid,45,I,GalZig,No,Wide,Narrow,Mid,56,14,28,14,0.25,0.5,0.25,5423.22,4859.26,0.9,34,392.04,7.53,0.54,15.109,14.429,0.68,8.678,6.518,0.425,1.041,0.694,6.431
H45_TypologyI_ConfGalZig_FlCNo_StrWide_SidesNarrow_MFFree,45,I,GalZig,No,Wide,Narrow,Free,56,14,14,28,0.25,0.25,0.5,5423.22,4859.26,0.9,37,392.04,7.53,0.54,15.589,14.849,0.74,8.725,6.518,0.462,1.047,0.698,6.864
H45_TypologyI_ConfGalZig_FlCNo_StrWide_SidesWide_MFMid,45,I,GalZig,No,Wide,Wide,Mid,42,0,21,21,0,0.5,0.5,4971.28,4468.39,0.9,30,359.37,6.9,0.5,14.233,13.633,0.6,7.801,5.866,0.375,0.936,0.624,6.432
H45_TypologyI_ConfGalZig_FlCNo_StrWide_SidesWide_MFFree,45,I,GalZig,No,Wide,Wide,Free,42,0,0,42,0,0,1,4971.28,4468.39,0.9,34,359.37,6.9,0.5,14.943,14.263,0.68,7.864,5.866,0.425,0.944,0.629,7.08
H45_TypologyI_ConfGalZig_FlCNo_StrWide_SidesMixed_MFMid,45,I,GalZig,No,Wide,Mixed,Mid,42,7,21,14,0.17,0.5,0.33,4519.35,4047.8,0.9,27,326.7,6.28,0.45,12.299,11.759,0.54,6.94,5.214,0.338,0.833,0.555,5.36
H45_TypologyI_ConfGalZig_FlCNo_StrWide_SidesMixed_MFFree,45,I,GalZig,No,Wide,Mixed,Free,42,7,7,28,0.17,0.17,0.67,4519.35,4047.8,0.9,30,326.7,6.28,0.45,12.779,12.179,0.6,6.986,5.214,0.375,0.838,0.559,5.793
H45_TypologyI_ConfGalZig_FlCNo_StrMix_SidesNarrow_MFMid,45,I,GalZig,No,Mix,Narrow,Mid,56,21,28,7,0.38,0.5,0.12,4971.28,4438.67,0.89,31,359.37,6.9,0.5,13.175,12.555,0.62,7.817,5.866,0.388,0.938,0.625,5.358
H45_TypologyI_ConfGalZig_FlCNo_StrMix_SidesNarrow_MFFree,45,I,GalZig,No,Mix,Narrow,Free,56,21,21,14,0.38,0.38,0.25,4971.28,4438.67,0.89,33,359.37,6.9,0.5,13.425,12.765,0.66,7.848,5.866,0.412,0.942,0.628,5.577
H45_TypologyI_ConfGalZig_FlCNo_StrMix_SidesWide_MFMid,45,I,GalZig,No,Mix,Wide,Mid,42,0,21,21,0,0.5,0.5,4971.28,4468.39,0.9,30,359.37,6.9,0.5,14.233,13.633,0.6,7.801,5.866,0.375,0.936,0.624,6.432
H45_TypologyI_ConfGalZig_FlCNo_StrMix_SidesWide_MFFree,45,I,GalZig,No,Mix,Wide,Free,42,0,0,42,0,0,1,4971.28,4468.39,0.9,34,359.37,6.9,0.5,14.943,14.263,0.68,7.864,5.866,0.425,0.944,0.629,7.08
H45_TypologyI_ConfGalZig_FlCNo_StrMix_SidesMixed_MFMid,45,I,GalZig,No,Mix,Mixed,Mid,56,14,28,14,0.25,0.5,0.25,5423.22,4859.26,0.9,34,392.04,7.53,0.54,15.109,14.429,0.68,8.678,6.518,0.425,1.041,0.694,6.431
H45_TypologyI_ConfGalZig_FlCNo_StrMix_SidesMixed_MFFree,45,I,GalZig,No,Mix,Mixed,Free,56,14,14,28,0.25,0.25,0.5,5423.22,4859.26,0.9,37,392.04,7.53,0.54,15.589,14.849,0.74,8.725,6.518,0.462,1.047,0.698,6.864
H45_TypologyH_ConfL_FlCYes_StrNarrow_SidesNarrow_MFMid,45,H,L,Yes,Narrow,Narrow,Mid,112,56,28,28,0.5,0.25,0.25,8627.85,7805.35,0.9,62,575.19,11.98,0.8,26.949,25.709,1.24,15.815,11.877,0.775,1.898,1.265,11.134
H45_TypologyH_ConfL_FlCYes_StrNarrow_SidesNarrow_MFFree,45,H,L,Yes,Narrow,Narrow,Free,112,56,28,28,0.5,0.25,0.25,8627.85,7805.35,0.9,62,575.19,11.98,0.8,26.949,25.709,1.24,15.815,11.877,0.775,1.898,1.265,11.134
H45_TypologyH_ConfL_FlCYes_StrNarrow_SidesWide_MFMid,45,H,L,Yes,Narrow,Wide,Mid,112,0,84,28,0,0.75,0.25,9281.25,8429.71,0.91,73,618.75,12.89,0.86,30.891,29.431,1.46,17.435,13.035,0.912,2.092,1.395,13.456
H45_TypologyH_ConfL_FlCYes_StrNarrow_SidesWide_MFFree,45,H,L,Yes,Narrow,Wide,Free,112,0,84,28,0,0.75,0.25,9281.25,8429.71,0.91,73,618.75,12.89,0.86,30.891,29.431,1.46,17.435,13.035,0.912,2.092,1.395,13.456
H45_TypologyH_ConfL_FlCYes_StrNarrow_SidesMixed_MFMid,45,H,L,Yes,Narrow,Mixed,Mid,112,28,56,28,0.25,0.5,0.25,8954.55,8117.53,0.91,68,596.97,12.44,0.83,28.93,27.57,1.36,16.632,12.456,0.85,1.996,1.331,12.297
H45_TypologyH_ConfL_FlCYes_StrNarrow_SidesMixed_MFFree,45,H,L,Yes,Narrow,Mixed,Free,112,28,56,28,0.25,0.5,0.25,8954.55,8117.53,0.91,68,596.97,12.44,0.83,28.93,27.57,1.36,16.632,12.456,0.85,1.996,1.331,12.297
H45_TypologyH_ConfL_FlCYes_StrWide_SidesNarrow_MFMid,45,H,L,Yes,Wide,Narrow,Mid,98,0,70,28,0,0.71,0.29,8716.95,7919.07,0.91,65,581.13,12.11,0.81,28.884,27.584,1.3,16.224,12.166,0.812,1.947,1.298,12.661
H45_TypologyH_ConfL_FlCYes_StrWide_SidesNarrow_MFFree,45,H,L,Yes,Wide,Narrow,Free,98,0,42,56,0,0.43,0.57,8716.95,7919.07,0.91,70,581.13,12.11,0.81,29.824,28.424,1.4,16.302,12.166,0.875,1.956,1.304,13.522
H45_TypologyH_ConfL_FlCYes_StrWide_SidesWide_MFMid,45,H,L,Yes,Wide,Wide,Mid,84,0,28,56,0,0.33,0.67,8308.57,7576.21,0.91,62,553.9,11.54,0.77,28.746,27.506,1.24,15.452,11.587,0.775,1.854,1.236,13.294
H45_TypologyH_ConfL_FlCYes_StrWide_SidesWide_MFFree,45,H,L,Yes,Wide,Wide,Free,84,0,28,56,0,0.33,0.67,8308.57,7576.21,0.91,62,553.9,11.54,0.77,28.746,27.506,1.24,15.452,11.587,0.775,1.854,1.236,13.294
H45_TypologyH_ConfL_FlCYes_StrWide_SidesMixed_MFMid,45,H,L,Yes,Wide,Mixed,Mid,84,0,42,42,0,0.5,0.5,8063.55,7338.78,0.91,59,537.57,11.2,0.75,27.157,25.977,1.18,14.862,11.152,0.738,1.783,1.189,12.295
H45_TypologyH_ConfL_FlCYes_StrWide_SidesMixed_MFFree,45,H,L,Yes,Wide,Mixed,Free,84,0,28,56,0,0.33,0.67,8063.55,7338.78,0.91,62,537.57,11.2,0.75,27.637,26.397,1.24,14.909,11.152,0.775,1.789,1.193,12.728
H45_TypologyH_ConfL_FlCYes_StrMix_SidesNarrow_MFMid,45,H,L,Yes,Mix,Narrow,Mid,126,28,70,28,0.22,0.56,0.22,10335.6,9379.27,0.91,76,689.04,14.35,0.96,33.514,31.994,1.52,19.292,14.484,0.95,2.315,1.543,14.222
H45_TypologyH_ConfL_FlCYes_StrMix_SidesNarrow_MFFree,45,H,L,Yes,Mix,Narrow,Free,126,28,42,56,0.22,0.33,0.44,10335.6,9379.27,0.91,82,689.04,14.35,0.96,34.474,32.834,1.64,19.386,14.484,1.025,2.326,1.551,15.088
H45_TypologyH_ConfL_FlCYes_StrMix_SidesWide_MFMid,45,H,L,Yes,Mix,Wide,Mid,112,0,56,56,0,0.5,0.5,10253.92,9349.26,0.91,79,683.59,14.24,0.95,35.357,33.777,1.58,19.339,14.484,0.988,2.321,1.547,16.018
H45_TypologyH_ConfL_FlCYes_StrMix_SidesWide_MFFree,45,H,L,Yes,Mix,Wide,Free,112,0,56,56,0,0.5,0.5,10253.92,9349.26,0.91,79,683.59,14.24,0.95,35.357,33.777,1.58,19.339,14.484,0.988,2.321,1.547,16.018
H45_TypologyH_ConfL_FlCYes_StrMix_SidesMixed_MFMid,45,H,L,Yes,Mix,Mixed,Mid,112,14,56,42,0.12,0.5,0.38,9845.55,8955.4,0.91,73,656.37,13.67,0.91,32.778,31.318,1.46,18.34,13.76,0.912,2.201,1.467,14.438
H45_TypologyH_ConfL_FlCYes_StrMix_SidesMixed_MFFree,45,H,L,Yes,Mix,Mixed,Free,112,14,42,56,0.12,0.38,0.5,9845.55,8955.4,0.91,76,656.37,13.67,0.91,33.258,31.738,1.52,18.387,13.76,0.95,2.206,1.471,14.871
H45_TypologyH_ConfL_FlCNo_StrNarrow_SidesNarrow_MFMid,45,H,L,No,Narrow,Narrow,Mid,112,56,28,28,0.5,0.25,0.25,8627.85,7805.35,0.9,62,575.19,11.98,0.8,26.949,25.709,1.24,15.815,11.877,0.775,1.898,1.265,11.134
H45_TypologyH_ConfL_FlCNo_StrNarrow_SidesNarrow_MFFree,45,H,L,No,Narrow,Narrow,Free,112,56,28,28,0.5,0.25,0.25,8627.85,7805.35,0.9,62,575.19,11.98,0.8,26.949,25.709,1.24,15.815,11.877,0.775,1.898,1.265,11.134
H45_TypologyH_ConfL_FlCNo_StrNarrow_SidesWide_MFMid,45,H,L,No,Narrow,Wide,Mid,112,0,84,28,0,0.75,0.25,9281.25,8429.71,0.91,73,618.75,12.89,0.86,30.891,29.431,1.46,17.435,13.035,0.912,2.092,1.395,13.456
H45_TypologyH_ConfL_FlCNo_StrNarrow_SidesWide_MFFree,45,H,L,No,Narrow,Wide,Free,112,0,84,28,0,0.75,0.25,9281.25,8429.71,0.91,73,618.75,12.89,0.86,30.891,29.431,1.46,17.435,13.035,0.912,2.092,1.395,13.456
H45_TypologyH_ConfL_FlCNo_StrNarrow_SidesMixed_MFMid,45,H,L,No,Narrow,Mixed,Mid,112,28,56,28,0.25,0.5,0.25,8954.55,8117.53,0.91,68,596.97,12.44,0.83,28.93,27.57,1.36,16.632,12.456,0.85,1.996,1.331,12.297
H45_TypologyH_ConfL_FlCNo_StrNarrow_SidesMixed_MFFree,45,H,L,No,Narrow,Mixed,Free,112,28,56,28,0.25,0.5,0.25,8954.55,8117.53,0.91,68,596.97,12.44,0.83,28.93,27.57,1.36,16.632,12.456,0.85,1.996,1.331,12.297
H45_TypologyH_ConfL_FlCNo_StrWide_SidesNarrow_MFMid,45,H,L,No,Wide,Narrow,Mid,98,0,70,28,0,0.71,0.29,8716.95,7919.07,0.91,65,581.13,12.11,0.81,28.884,27.584,1.3,16.224,12.166,0.812,1.947,1.298,12.661
H45_TypologyH_ConfL_FlCNo_StrWide_SidesNarrow_MFFree,45,H,L,No,Wide,Narrow,Free,98,0,42,56,0,0.43,0.57,8716.95,7919.07,0.91,70,581.13,12.11,0.81,29.824,28.424,1.4,16.302,12.166,0.875,1.956,1.304,13.522
H45_TypologyH_ConfL_FlCNo_StrWide_SidesWide_MFMid,45,H,L,No,Wide,Wide,Mid,84,0,28,56,0,0.33,0.67,8308.57,7576.21,0.91,62,553.9,11.54,0.77,28.746,27.506,1.24,15.452,11.587,0.775,1.854,1.236,13.294
H45_TypologyH_ConfL_FlCNo_StrWide_SidesWide_MFFree,45,H,L,No,Wide,Wide,Free,84,0,28,56,0,0.33,0.67,8308.57,7576.21,0.91,62,553.9,11.54,0.77,28.746,27.506,1.24,15.452,11.587,0.775,1.854,1.236,13.294
H45_TypologyH_ConfL_FlCNo_StrWide_SidesMixed_MFMid,45,H,L,No,Wide,Mixed,Mid,84,0,42,42,0,0.5,0.5,8063.55,7338.78,0.91,59,537.57,11.2,0.75,27.157,25.977,1.18,14.862,11.152,0.738,1.783,1.189,12.295
H45_TypologyH_ConfL_FlCNo_StrWide_SidesMixed_MFFree,45,H,L,No,Wide,Mixed,Free,84,0,28,56,0,0.33,0.67,8063.55,7338.78,0.91,62,537.57,11.2,0.75,27.637,26.397,1.24,14.909,11.152,0.775,1.789,1.193,12.728
H45_TypologyH_ConfL_FlCNo_StrMix_SidesNarrow_MFMid,45,H,L,No,Mix,Narrow,Mid,126,28,70,28,0.22,0.56,0.22,10335.6,9379.27,0.91,76,689.04,14.35,0.96,33.514,31.994,1.52,19.292,14.484,0.95,2.315,1.543,14.222
H45_TypologyH_ConfL_FlCNo_StrMix_SidesNarrow_MFFree,45,H,L,No,Mix,Narrow,Free,126,28,42,56,0.22,0.33,0.44,10335.6,9379.27,0.91,82,689.04,14.35,0.96,34.474,32.834,1.64,19.386,14.484,1.025,2.326,1.551,15.088
H45_TypologyH_ConfL_FlCNo_StrMix_SidesWide_MFMid,45,H,L,No,Mix,Wide,Mid,112,0,56,56,0,0.5,0.5,10253.92,9349.26,0.91,79,683.59,14.24,0.95,35.357,33.777,1.58,19.339,14.484,0.988,2.321,1.547,16.018
H45_TypologyH_ConfL_FlCNo_StrMix_SidesWide_MFFree,45,H,L,No,Mix,Wide,Free,112,0,56,56,0,0.5,0.5,10253.92,9349.26,0.91,79,683.59,14.24,0.95,35.357,33.777,1.58,19.339,14.484,0.988,2.321,1.547,16.018
H45_TypologyH_ConfL_FlCNo_StrMix_SidesMixed_MFMid,45,H,L,No,Mix,Mixed,Mid,112,14,56,42,0.12,0.5,0.38,9845.55,8955.4,0.91,73,656.37,13.67,0.91,32.778,31.318,1.46,18.34,13.76,0.912,2.201,1.467,14.438
H45_TypologyH_ConfL_FlCNo_StrMix_SidesMixed_MFFree,45,H,L,No,Mix,Mixed,Free,112,14,42,56,0.12,0.38,0.5,9845.55,8955.4,0.91,76,656.37,13.67,0.91,33.258,31.738,1.52,18.387,13.76,0.95,2.206,1.471,14.871
H45_TypologyH_ConfS_FlCYes_StrNarrow_SidesNarrow_MFMid,45,H,S,Yes,Narrow,Narrow,Mid,112,84,28,0,0.75,0.25,0,7647.75,6868.15,0.9,51,509.85,10.62,0.71,21.81,20.79,1.02,13.832,10.428,0.638,1.66,1.107,7.978
H45_TypologyH_ConfS_FlCYes_StrNarrow_SidesNarrow_MFFree,45,H,S,Yes,Narrow,Narrow,Free,112,84,0,28,0.75,0,0.25,7647.75,6868.15,0.9,56,509.85,10.62,0.71,22.75,21.63,1.12,13.91,10.428,0.7,1.669,1.113,8.84
H45_TypologyH_ConfS_FlCYes_StrNarrow_SidesWide_MFMid,45,H,S,Yes,Narrow,Wide,Mid,112,28,84,0,0.25,0.75,0,8301.15,7492.51,0.9,62,553.41,11.53,0.77,25.752,24.512,1.24,15.452,11.587,0.775,1.854,1.236,10.3
H45_TypologyH_ConfS_FlCYes_StrNarrow_SidesWide_MFFree,45,H,S,Yes,Narrow,Wide,Free,112,28,56,28,0.25,0.5,0.25,8301.15,7492.51,0.9,68,553.41,11.53,0.77,26.712,25.352,1.36,15.546,11.587,0.85,1.866,1.244,11.166
H45_TypologyH_ConfS_FlCYes_StrNarrow_SidesMixed_MFMid,45,H,S,Yes,Narrow,Mixed,Mid,112,56,56,0,0.5,0.5,0,7974.45,7180.33,0.9,56,531.63,11.08,0.74,23.771,22.651,1.12,14.635,11.008,0.7,1.756,1.171,9.137
H45_TypologyH_ConfS_FlCYes_StrNarrow_SidesMixed_MFFree,45,H,S,Yes,Narrow,Mixed,Free,112,56,28,28,0.5,0.25,0.25,7974.45,7180.33,0.9,62,531.63,11.08,0.74,24.731,23.491,1.24,14.728,11.008,0.775,1.767,1.178,10.003
H45_TypologyH_ConfS_FlCYes_StrWide_SidesNarrow_MFMid,45,H,S,Yes,Wide,Narrow,Mid,98,42,56,0,0.43,0.57,0,7573.5,6825.76,0.9,51,504.9,10.52,0.7,22.755,21.735,1.02,13.832,10.428,0.638,1.66,1.107,8.923
H45_TypologyH_ConfS_FlCYes_StrWide_SidesNarrow_MFFree,45,H,S,Yes,Wide,Narrow,Free,98,42,0,56,0.43,0,0.57,7573.5,6825.76,0.9,62,504.9,10.52,0.7,24.655,23.415,1.24,14.004,10.428,0.775,1.68,1.12,10.651
H45_TypologyH_ConfS_FlCYes_StrWide_SidesWide_MFMid,45,H,S,Yes,Wide,Wide,Mid,84,28,28,28,0.33,0.33,0.33,7328.47,6639.33,0.91,51,488.56,10.18,0.68,23.608,22.588,1.02,13.47,10.139,0.638,1.616,1.078,10.137
H45_TypologyH_ConfS_FlCYes_StrWide_SidesWide_MFFree,45,H,S,Yes,Wide,Wide,Free,84,28,0,56,0.33,0,0.67,7328.47,6639.33,0.91,57,488.56,10.18,0.68,24.568,23.428,1.14,13.564,10.139,0.712,1.628,1.085,11.004
H45_TypologyH_ConfS_FlCYes_StrWide_SidesMixed_MFMid,45,H,S,Yes,Wide,Mixed,Mid,84,28,42,14,0.33,0.5,0.17,7083.45,6401.89,0.9,48,472.23,9.84,0.66,22.019,21.059,0.96,12.88,9.704,0.6,1.546,1.03,9.139
H45_TypologyH_ConfS_FlCYes_StrWide_SidesMixed_MFFree,45,H,S,Yes,Wide,Mixed,Free,84,28,0,56,0.33,0,0.67,7083.45,6401.89,0.9,57,472.23,9.84,0.66,23.459,22.319,1.14,13.021,9.704,0.712,1.562,1.042,10.438
H45_TypologyH_ConfS_FlCYes_StrMix_SidesNarrow_MFMid,45,H,S,Yes,Mix,Narrow,Mid,126,70,56,0,0.56,0.44,0,9196.03,8284.53,0.9,62,613.07,12.77,0.85,27.385,26.145,1.24,16.901,12.746,0.775,2.028,1.352,10.484
H45_TypologyH_ConfS_FlCYes_StrMix_SidesNarrow_MFFree,45,H,S,Yes,Mix,Narrow,Free,126,70,0,56,0.56,0,0.44,9196.03,8284.53,0.9,73,613.07,12.77,0.85,29.285,27.825,1.46,17.073,12.746,0.912,2.049,1.366,12.212
H45_TypologyH_ConfS_FlCYes_StrMix_SidesWide_MFMid,45,H,S,Yes,Mix,Wide,Mid,112,28,56,28,0.25,0.5,0.25,9277.71,8410.94,0.91,68,618.51,12.89,0.86,30.219,28.859,1.36,17.357,13.035,0.85,2.083,1.389,12.862
H45_TypologyH_ConfS_FlCYes_StrMix_SidesWide_MFFree,45,H,S,Yes,Mix,Wide,Free,112,28,28,56,0.25,0.25,0.5,9277.71,8410.94,0.91,73,618.51,12.89,0.86,31.159,29.699,1.46,17.435,13.035,0.912,2.092,1.395,13.724
H45_TypologyH_ConfS_FlCYes_StrMix_SidesMixed_MFMid,45,H,S,Yes,Mix,Mixed,Mid,112,42,56,14,0.38,0.5,0.12,8869.33,8017.08,0.9,62,591.29,12.32,0.82,27.639,26.399,1.24,16.358,12.311,0.775,1.963,1.309,11.282
H45_TypologyH_ConfS_FlCYes_StrMix_SidesMixed_MFFree,45,H,S,Yes,Mix,Mixed,Free,112,42,14,56,0.38,0.12,0.5,8869.33,8017.08,0.9,70,591.29,12.32,0.82,29.059,27.659,1.4,16.483,12.311,0.875,1.978,1.319,12.577
H45_TypologyH_ConfS_FlCNo_StrNarrow_SidesNarrow_MFMid,45,H,S,No,Narrow,Narrow,Mid,112,84,28,0,0.75,0.25,0,7647.75,6868.15,0.9,51,509.85,10.62,0.71,21.81,20.79,1.02,13.832,10.428,0.638,1.66,1.107,7.978
H45_TypologyH_ConfS_FlCNo_StrNarrow_SidesNarrow_MFFree,45,H,S,No,Narrow,Narrow,Free,112,84,0,28,0.75,0,0.25,7647.75,6868.15,0.9,56,509.85,10.62,0.71,22.75,21.63,1.12,13.91,10.428,0.7,1.669,1.113,8.84
H45_TypologyH_ConfS_FlCNo_StrNarrow_SidesWide_MFMid,45,H,S,No,Narrow,Wide,Mid,112,28,84,0,0.25,0.75,0,8301.15,7492.51,0.9,62,553.41,11.53,0.77,25.752,24.512,1.24,15.452,11.587,0.775,1.854,1.236,10.3
H45_TypologyH_ConfS_FlCNo_StrNarrow_SidesWide_MFFree,45,H,S,No,Narrow,Wide,Free,112,28,56,28,0.25,0.5,0.25,8301.15,7492.51,0.9,68,553.41,11.53,0.77,26.712,25.352,1.36,15.546,11.587,0.85,1.866,1.244,11.166
H45_TypologyH_ConfS_FlCNo_StrNarrow_SidesMixed_MFMid,45,H,S,No,Narrow,Mixed,Mid,112,56,56,0,0.5,0.5,0,7974.45,7180.33,0.9,56,531.63,11.08,0.74,23.771,22.651,1.12,14.635,11.008,0.7,1.756,1.171,9.137
H45_TypologyH_ConfS_FlCNo_StrNarrow_SidesMixed_MFFree,45,H,S,No,Narrow,Mixed,Free,112,56,28,28,0.5,0.25,0.25,7974.45,7180.33,0.9,62,531.63,11.08,0.74,24.731,23.491,1.24,14.728,11.008,0.775,1.767,1.178,10.003
H45_TypologyH_ConfS_FlCNo_StrWide_SidesNarrow_MFMid,45,H,S,No,Wide,Narrow,Mid,98,42,56,0,0.43,0.57,0,7573.5,6825.76,0.9,51,504.9,10.52,0.7,22.755,21.735,1.02,13.832,10.428,0.638,1.66,1.107,8.923
H45_TypologyH_ConfS_FlCNo_StrWide_SidesNarrow_MFFree,45,H,S,No,Wide,Narrow,Free,98,42,0,56,0.43,0,0.57,7573.5,6825.76,0.9,62,504.9,10.52,0.7,24.655,23.415,1.24,14.004,10.428,0.775,1.68,1.12,10.651
H45_TypologyH_ConfS_FlCNo_StrWide_SidesWide_MFMid,45,H,S,No,Wide,Wide,Mid,84,28,28,28,0.33,0.33,0.33,7328.47,6639.33,0.91,51,488.56,10.18,0.68,23.608,22.588,1.02,13.47,10.139,0.638,1.616,1.078,10.137
H45_TypologyH_ConfS_FlCNo_StrWide_SidesWide_MFFree,45,H,S,No,Wide,Wide,Free,84,28,0,56,0.33,0,0.67,7328.47,6639.33,0.91,57,488.56,10.18,0.68,24.568,23.428,1.14,13.564,10.139,0.712,1.628,1.085,11.004
H45_TypologyH_ConfS_FlCNo_StrWide_SidesMixed_MFMid,45,H,S,No,Wide,Mixed,Mid,84,28,42,14,0.33,0.5,0.17,7083.45,6401.89,0.9,48,472.23,9.84,0.66,22.019,21.059,0.96,12.88,9.704,0.6,1.546,1.03,9.139
H45_TypologyH_ConfS_FlCNo_StrWide_SidesMixed_MFFree,45,H,S,No,Wide,Mixed,Free,84,28,0,56,0.33,0,0.67,7083.45,6401.89,0.9,57,472.23,9.84,0.66,23.459,22.319,1.14,13.021,9.704,0.712,1.562,1.042,10.438
H45_TypologyH_ConfS_FlCNo_StrMix_SidesNarrow_MFMid,45,H,S,No,Mix,Narrow,Mid,126,70,56,0,0.56,0.44,0,9196.03,8284.53,0.9,62,613.07,12.77,0.85,27.385,26.145,1.24,16.901,12.746,0.775,2.028,1.352,10.484
H45_TypologyH_ConfS_FlCNo_StrMix_SidesNarrow_MFFree,45,H,S,No,Mix,Narrow,Free,126,70,0,56,0.56,0,0.44,9196.03,8284.53,0.9,73,613.07,12.77,0.85,29.285,27.825,1.46,17.073,12.746,0.912,2.049,1.366,12.212
H45_TypologyH_ConfS_FlCNo_StrMix_SidesWide_MFMid,45,H,S,No,Mix,Wide,Mid,112,28,56,28,0.25,0.5,0.25,9277.71,8410.94,0.91,68,618.51,12.89,0.86,30.219,28.859,1.36,17.357,13.035,0.85,2.083,1.389,12.862
H45_TypologyH_ConfS_FlCNo_StrMix_SidesWide_MFFree,45,H,S,No,Mix,Wide,Free,112,28,28,56,0.25,0.25,0.5,9277.71,8410.94,0.91,73,618.51,12.89,0.86,31.159,29.699,1.46,17.435,13.035,0.912,2.092,1.395,13.724
H45_TypologyH_ConfS_FlCNo_StrMix_SidesMixed_MFMid,45,H,S,No,Mix,Mixed,Mid,112,42,56,14,0.38,0.5,0.12,8869.33,8017.08,0.9,62,591.29,12.32,0.82,27.639,26.399,1.24,16.358,12.311,0.775,1.963,1.309,11.282
H45_TypologyH_ConfS_FlCNo_StrMix_SidesMixed_MFFree,45,H,S,No,Mix,Mixed,Free,112,42,14,56,0.38,0.12,0.5,8869.33,8017.08,0.9,70,591.29,12.32,0.82,29.059,27.659,1.4,16.483,12.311,0.875,1.978,1.319,12.577
H45_TypologyH_ConfMix_FlCYes_StrNarrow_SidesNarrow_MFMid,45,H,Mix,Yes,Narrow,Narrow,Mid,112,56,56,0,0.5,0.5,0,8137.8,7329.87,0.9,56,542.52,11.3,0.75,23.771,22.651,1.12,14.635,11.008,0.7,1.756,1.171,9.137
H45_TypologyH_ConfMix_FlCYes_StrNarrow_SidesNarrow_MFFree,45,H,Mix,Yes,Narrow,Narrow,Free,112,56,28,28,0.5,0.25,0.25,8137.8,7329.87,0.9,62,542.52,11.3,0.75,24.731,23.491,1.24,14.728,11.008,0.775,1.767,1.178,10.003
H45_TypologyH_ConfMix_FlCYes_StrNarrow_SidesWide_MFMid,45,H,Mix,Yes,Narrow,Wide,Mid,112,0,112,0,0,1,0,8791.2,7954.23,0.9,68,586.08,12.21,0.81,27.733,26.373,1.36,16.27,12.166,0.85,1.952,1.302,11.463
