flyID,in:roomHeight,in:roomWidth,in:roomDepth,in:winWidth,in:winBottom,in:winTop,in:obstruct,out:Norm,out:100lux,out:300lux,out:TotalArea,out:WinWidth,out:WinHeight
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom900_winTop2600_obstruct0,2750,3700,9000,80,900,2600,0,False,52,27.6,34.2,3040,1700
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom900_winTop2600_obstruct1000,2750,3700,9000,80,900,2600,1000,False,48.3,23.6,34.2,3040,1700
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom900_winTop2600_obstruct1330,2750,3700,9000,80,900,2600,1330,False,45.2,21,34.2,3040,1700
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom900_winTop2600_obstruct1670,2750,3700,9000,80,900,2600,1670,False,44.3,19,34.2,3040,1700
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom900_winTop2600_obstruct2000,2750,3700,9000,80,900,2600,2000,False,43.5,17.9,34.2,3040,1700
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom900_winTop2300_obstruct0,2750,3700,9000,80,900,2300,0,False,42.9,21.6,34.2,3040,1400
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom900_winTop2300_obstruct1000,2750,3700,9000,80,900,2300,1000,False,44,21.6,34.2,3040,1400
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom900_winTop2300_obstruct1330,2750,3700,9000,80,900,2300,1330,False,43.5,20.2,34.2,3040,1400
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom900_winTop2300_obstruct1670,2750,3700,9000,80,900,2300,1670,False,42.9,17.9,34.2,3040,1400
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom900_winTop2300_obstruct2000,2750,3700,9000,80,900,2300,2000,False,40.6,15.9,34.2,3040,1400
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom900_winTop2000_obstruct0,2750,3700,9000,80,900,2000,0,False,35.2,15.6,34.2,3040,1100
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom900_winTop2000_obstruct1000,2750,3700,9000,80,900,2000,1000,False,34.7,15.3,34.2,3040,1100
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom900_winTop2000_obstruct1330,2750,3700,9000,80,900,2000,1330,False,34.9,15.1,34.2,3040,1100
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom900_winTop2000_obstruct1670,2750,3700,9000,80,900,2000,1670,False,34.4,15.1,34.2,3040,1100
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom900_winTop2000_obstruct2000,2750,3700,9000,80,900,2000,2000,False,34.1,13.4,34.2,3040,1100
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2750_obstruct0,2750,3700,9000,80,0,2750,0,False,59.7,32.7,34.2,3040,2730
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2750_obstruct1000,2750,3700,9000,80,0,2750,1000,False,56.2,27.3,34.2,3040,2730
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2750_obstruct1330,2750,3700,9000,80,0,2750,1330,False,54.3,24.4,34.2,3040,2730
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2750_obstruct1670,2750,3700,9000,80,0,2750,1670,False,52.3,23.6,34.2,3040,2730
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2750_obstruct2000,2750,3700,9000,80,0,2750,2000,False,51.1,21.3,34.2,3040,2730
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2600_obstruct0,2750,3700,9000,80,0,2600,0,False,58,30.1,34.2,3040,2590
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2600_obstruct1000,2750,3700,9000,80,0,2600,1000,False,55.7,27.3,34.2,3040,2590
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2600_obstruct1330,2750,3700,9000,80,0,2600,1330,False,53.1,24.4,34.2,3040,2590
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2600_obstruct1670,2750,3700,9000,80,0,2600,1670,False,51.7,23,34.2,3040,2590
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2600_obstruct2000,2750,3700,9000,80,0,2600,2000,False,50,21,34.2,3040,2590
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2300_obstruct0,2750,3700,9000,80,0,2300,0,False,50.6,23.9,34.2,3040,2290
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2300_obstruct1000,2750,3700,9000,80,0,2300,1000,False,50,23.9,34.2,3040,2290
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2300_obstruct1330,2750,3700,9000,80,0,2300,1330,False,47.4,21.6,34.2,3040,2290
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2300_obstruct1670,2750,3700,9000,80,0,2300,1670,False,46.6,19,34.2,3040,2290
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2300_obstruct2000,2750,3700,9000,80,0,2300,2000,False,45.2,17.6,34.2,3040,2290
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2000_obstruct0,2750,3700,9000,80,0,2000,0,False,42,17.6,34.2,3040,1990
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2000_obstruct1000,2750,3700,9000,80,0,2000,1000,False,40.1,17,34.2,3040,1990
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2000_obstruct1330,2750,3700,9000,80,0,2000,1330,False,40.6,17.3,34.2,3040,1990
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2000_obstruct1670,2750,3700,9000,80,0,2000,1670,False,40.1,17,34.2,3040,1990
roomHeight2750_roomWidth3700_roomDepth9000_winWidth80_winBottom0_winTop2000_obstruct2000,2750,3700,9000,80,0,2000,2000,False,38.4,15.1,34.2,3040,1990
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2750_obstruct0,2750,3700,9000,65,900,2750,0,False,49.7,26.4,34.2,2470,1840
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2750_obstruct1000,2750,3700,9000,65,900,2750,1000,False,43.8,20.5,34.2,2470,1840
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2750_obstruct1330,2750,3700,9000,65,900,2750,1330,False,42.9,17.9,34.2,2470,1840
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2750_obstruct1670,2750,3700,9000,65,900,2750,1670,False,40.1,16.2,34.2,2470,1840
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2750_obstruct2000,2750,3700,9000,65,900,2750,2000,False,38.9,14.2,34.2,2470,1840
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2600_obstruct0,2750,3700,9000,65,900,2600,0,False,45.5,23.9,34.2,2470,1700
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2600_obstruct1000,2750,3700,9000,65,900,2600,1000,False,42.9,20.2,34.2,2470,1700
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2600_obstruct1330,2750,3700,9000,65,900,2600,1330,False,41.8,17.6,34.2,2470,1700
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2600_obstruct1670,2750,3700,9000,65,900,2600,1670,False,39.2,15.3,34.2,2470,1700
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2600_obstruct2000,2750,3700,9000,65,900,2600,2000,False,37.2,13.6,34.2,2470,1700
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2300_obstruct0,2750,3700,9000,65,900,2300,0,False,39.8,18.5,34.2,2470,1400
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2300_obstruct1000,2750,3700,9000,65,900,2300,1000,False,38.4,17.9,34.2,2470,1400
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2300_obstruct1330,2750,3700,9000,65,900,2300,1330,False,38.9,16.5,34.2,2470,1400
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2300_obstruct1670,2750,3700,9000,65,900,2300,1670,False,38.4,13.9,34.2,2470,1400
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2300_obstruct2000,2750,3700,9000,65,900,2300,2000,False,35.8,12.5,34.2,2470,1400
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2000_obstruct0,2750,3700,9000,65,900,2000,0,False,31.8,13.4,34.2,2470,1100
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2000_obstruct1000,2750,3700,9000,65,900,2000,1000,False,31.5,13.4,34.2,2470,1100
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2000_obstruct1330,2750,3700,9000,65,900,2000,1330,False,31,13.4,34.2,2470,1100
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2000_obstruct1670,2750,3700,9000,65,900,2000,1670,False,30.4,12.5,34.2,2470,1100
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom900_winTop2000_obstruct2000,2750,3700,9000,65,900,2000,2000,False,30.4,10.2,34.2,2470,1100
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2750_obstruct0,2750,3700,9000,65,0,2750,0,False,55.4,28.1,34.2,2470,2730
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2750_obstruct1000,2750,3700,9000,65,0,2750,1000,False,50.6,23.6,34.2,2470,2730
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2750_obstruct1330,2750,3700,9000,65,0,2750,1330,False,48.9,20.7,34.2,2470,2730
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2750_obstruct1670,2750,3700,9000,65,0,2750,1670,False,45.5,18.2,34.2,2470,2730
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2750_obstruct2000,2750,3700,9000,65,0,2750,2000,False,44,16.5,34.2,2470,2730
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2600_obstruct0,2750,3700,9000,65,0,2600,0,False,51.7,25.9,34.2,2470,2590
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2600_obstruct1000,2750,3700,9000,65,0,2600,1000,False,48,22.2,34.2,2470,2590
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2600_obstruct1330,2750,3700,9000,65,0,2600,1330,False,45.2,19.3,34.2,2470,2590
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2600_obstruct1670,2750,3700,9000,65,0,2600,1670,False,44.6,17.3,34.2,2470,2590
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2600_obstruct2000,2750,3700,9000,65,0,2600,2000,False,42.6,15.3,34.2,2470,2590
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2300_obstruct0,2750,3700,9000,65,0,2300,0,False,43.8,20.5,34.2,2470,2290
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2300_obstruct1000,2750,3700,9000,65,0,2300,1000,False,45.7,20.7,34.2,2470,2290
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2300_obstruct1330,2750,3700,9000,65,0,2300,1330,False,42,17.9,34.2,2470,2290
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2300_obstruct1670,2750,3700,9000,65,0,2300,1670,False,41.8,15.9,34.2,2470,2290
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2300_obstruct2000,2750,3700,9000,65,0,2300,2000,False,42.9,14.2,34.2,2470,2290
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2000_obstruct0,2750,3700,9000,65,0,2000,0,False,37.5,15.3,34.2,2470,1990
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2000_obstruct1000,2750,3700,9000,65,0,2000,1000,False,37.8,14.8,34.2,2470,1990
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2000_obstruct1330,2750,3700,9000,65,0,2000,1330,False,37.2,15.1,34.2,2470,1990
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2000_obstruct1670,2750,3700,9000,65,0,2000,1670,False,36.4,13.6,34.2,2470,1990
roomHeight2750_roomWidth3700_roomDepth9000_winWidth65_winBottom0_winTop2000_obstruct2000,2750,3700,9000,65,0,2000,2000,False,36.4,12.2,34.2,2470,1990
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2750_obstruct0,2750,3700,9000,50,900,2750,0,False,43.5,21.9,34.2,1900,1840
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2750_obstruct1000,2750,3700,9000,50,900,2750,1000,False,38.9,16.5,34.2,1900,1840
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2750_obstruct1330,2750,3700,9000,50,900,2750,1330,False,36.4,12.5,34.2,1900,1840
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2750_obstruct1670,2750,3700,9000,50,900,2750,1670,False,34.7,10.2,34.2,1900,1840
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2750_obstruct2000,2750,3700,9000,50,900,2750,2000,False,33,8.5,34.2,1900,1840
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2600_obstruct0,2750,3700,9000,50,900,2600,0,False,41.2,19.9,34.2,1900,1700
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2600_obstruct1000,2750,3700,9000,50,900,2600,1000,False,38.1,15.6,34.2,1900,1700
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2600_obstruct1330,2750,3700,9000,50,900,2600,1330,False,36.1,11.9,34.2,1900,1700
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2600_obstruct1670,2750,3700,9000,50,900,2600,1670,False,33.2,9.9,34.2,1900,1700
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2600_obstruct2000,2750,3700,9000,50,900,2600,2000,False,31.8,8,34.2,1900,1700
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2300_obstruct0,2750,3700,9000,50,900,2300,0,False,34.1,15.3,34.2,1900,1400
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2300_obstruct1000,2750,3700,9000,50,900,2300,1000,False,33.8,14.2,34.2,1900,1400
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2300_obstruct1330,2750,3700,9000,50,900,2300,1330,False,33.5,10.8,34.2,1900,1400
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2300_obstruct1670,2750,3700,9000,50,900,2300,1670,False,31.8,8.5,34.2,1900,1400
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2300_obstruct2000,2750,3700,9000,50,900,2300,2000,False,29.5,6.5,34.2,1900,1400
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2000_obstruct0,2750,3700,9000,50,900,2000,0,False,26.4,9.7,34.2,1900,1100
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2000_obstruct1000,2750,3700,9000,50,900,2000,1000,False,25.6,9.1,34.2,1900,1100
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2000_obstruct1330,2750,3700,9000,50,900,2000,1330,False,26.1,9.1,34.2,1900,1100
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2000_obstruct1670,2750,3700,9000,50,900,2000,1670,False,26.1,8,34.2,1900,1100
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom900_winTop2000_obstruct2000,2750,3700,9000,50,900,2000,2000,False,24.4,6,34.2,1900,1100
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2750_obstruct0,2750,3700,9000,50,0,2750,0,False,46.6,23,34.2,1900,2730
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2750_obstruct1000,2750,3700,9000,50,0,2750,1000,False,43.2,17,34.2,1900,2730
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2750_obstruct1330,2750,3700,9000,50,0,2750,1330,False,40.9,15.6,34.2,1900,2730
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2750_obstruct1670,2750,3700,9000,50,0,2750,1670,False,38.1,11.4,34.2,1900,2730
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2750_obstruct2000,2750,3700,9000,50,0,2750,2000,False,36.6,9.1,34.2,1900,2730
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2600_obstruct0,2750,3700,9000,50,0,2600,0,False,44.3,21,34.2,1900,2590
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2600_obstruct1000,2750,3700,9000,50,0,2600,1000,False,42.6,17,34.2,1900,2590
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2600_obstruct1330,2750,3700,9000,50,0,2600,1330,False,40.6,14.8,34.2,1900,2590
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2600_obstruct1670,2750,3700,9000,50,0,2600,1670,False,38.6,11.1,34.2,1900,2590
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2600_obstruct2000,2750,3700,9000,50,0,2600,2000,False,35.5,8.8,34.2,1900,2590
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2300_obstruct0,2750,3700,9000,50,0,2300,0,False,37.2,16.5,34.2,1900,2290
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2300_obstruct1000,2750,3700,9000,50,0,2300,1000,False,38.9,16.2,34.2,1900,2290
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2300_obstruct1330,2750,3700,9000,50,0,2300,1330,False,37.2,12.2,34.2,1900,2290
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2300_obstruct1670,2750,3700,9000,50,0,2300,1670,False,35.8,10.5,34.2,1900,2290
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2300_obstruct2000,2750,3700,9000,50,0,2300,2000,False,33.2,8.2,34.2,1900,2290
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2000_obstruct0,2750,3700,9000,50,0,2000,0,False,32.1,11.1,34.2,1900,1990
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2000_obstruct1000,2750,3700,9000,50,0,2000,1000,False,31.8,10.8,34.2,1900,1990
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2000_obstruct1330,2750,3700,9000,50,0,2000,1330,False,31.8,9.9,34.2,1900,1990
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2000_obstruct1670,2750,3700,9000,50,0,2000,1670,False,31.2,8.2,34.2,1900,1990
roomHeight2750_roomWidth3700_roomDepth9000_winWidth50_winBottom0_winTop2000_obstruct2000,2750,3700,9000,50,0,2000,2000,False,30.4,7.4,34.2,1900,1990
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2750_obstruct0,2750,3700,10000,90,900,2750,0,False,51.5,27.8,38,3420,1840
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2750_obstruct1000,2750,3700,10000,90,900,2750,1000,False,47.2,24,38,3420,1840
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2750_obstruct1330,2750,3700,10000,90,900,2750,1330,False,44.4,21.7,38,3420,1840
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2750_obstruct1670,2750,3700,10000,90,900,2750,1670,False,43.2,20.2,38,3420,1840
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2750_obstruct2000,2750,3700,10000,90,900,2750,2000,False,41.9,18.4,38,3420,1840
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2600_obstruct0,2750,3700,10000,90,900,2600,0,False,48,26.3,38,3420,1700
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2600_obstruct1000,2750,3700,10000,90,900,2600,1000,False,44.9,22.5,38,3420,1700
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2600_obstruct1330,2750,3700,10000,90,900,2600,1330,False,43.7,21.5,38,3420,1700
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2600_obstruct1670,2750,3700,10000,90,900,2600,1670,False,42.2,18.9,38,3420,1700
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2600_obstruct2000,2750,3700,10000,90,900,2600,2000,False,40.7,18.2,38,3420,1700
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2300_obstruct0,2750,3700,10000,90,900,2300,0,False,41.7,20.7,38,3420,1400
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2300_obstruct1000,2750,3700,10000,90,900,2300,1000,False,40.9,21,38,3420,1400
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2300_obstruct1330,2750,3700,10000,90,900,2300,1330,False,39.6,18.9,38,3420,1400
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2300_obstruct1670,2750,3700,10000,90,900,2300,1670,False,39.9,17.9,38,3420,1400
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2300_obstruct2000,2750,3700,10000,90,900,2300,2000,False,38.4,15.9,38,3420,1400
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2000_obstruct0,2750,3700,10000,90,900,2000,0,False,33.3,15.7,38,3420,1100
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2000_obstruct1000,2750,3700,10000,90,900,2000,1000,False,31.8,14.6,38,3420,1100
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2000_obstruct1330,2750,3700,10000,90,900,2000,1330,False,32.6,14.9,38,3420,1100
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2000_obstruct1670,2750,3700,10000,90,900,2000,1670,False,33.1,14.9,38,3420,1100
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom900_winTop2000_obstruct2000,2750,3700,10000,90,900,2000,2000,False,32.6,13.4,38,3420,1100
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2750_obstruct0,2750,3700,10000,90,0,2750,0,False,56.3,30.6,38,3420,2730
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2750_obstruct1000,2750,3700,10000,90,0,2750,1000,False,52.8,26.8,38,3420,2730
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2750_obstruct1330,2750,3700,10000,90,0,2750,1330,False,50.3,24.5,38,3420,2730
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2750_obstruct1670,2750,3700,10000,90,0,2750,1670,False,49.7,23.5,38,3420,2730
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2750_obstruct2000,2750,3700,10000,90,0,2750,2000,False,47.5,21.5,38,3420,2730
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2600_obstruct0,2750,3700,10000,90,0,2600,0,False,53,28.8,38,3420,2590
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2600_obstruct1000,2750,3700,10000,90,0,2600,1000,False,52,26,38,3420,2590
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2600_obstruct1330,2750,3700,10000,90,0,2600,1330,False,50,24,38,3420,2590
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2600_obstruct1670,2750,3700,10000,90,0,2600,1670,False,48.7,22,38,3420,2590
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2600_obstruct2000,2750,3700,10000,90,0,2600,2000,False,47,21,38,3420,2590
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2300_obstruct0,2750,3700,10000,90,0,2300,0,False,47.5,24,38,3420,2290
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2300_obstruct1000,2750,3700,10000,90,0,2300,1000,False,47.2,23.5,38,3420,2290
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2300_obstruct1330,2750,3700,10000,90,0,2300,1330,False,46.7,22.2,38,3420,2290
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2300_obstruct1670,2750,3700,10000,90,0,2300,1670,False,46.2,20.7,38,3420,2290
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2300_obstruct2000,2750,3700,10000,90,0,2300,2000,False,45.2,18.9,38,3420,2290
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2000_obstruct0,2750,3700,10000,90,0,2000,0,False,40.9,18.2,38,3420,1990
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2000_obstruct1000,2750,3700,10000,90,0,2000,1000,False,40.4,17.7,38,3420,1990
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2000_obstruct1330,2750,3700,10000,90,0,2000,1330,False,37.6,16.9,38,3420,1990
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2000_obstruct1670,2750,3700,10000,90,0,2000,1670,False,38.4,16.4,38,3420,1990
roomHeight2750_roomWidth3700_roomDepth10000_winWidth90_winBottom0_winTop2000_obstruct2000,2750,3700,10000,90,0,2000,2000,False,36.4,15.4,38,3420,1990
roomHeight2750_roomWidth3700_roomDepth10000_winWidth80_winBottom900_winTop2750_obstruct0,2750,3700,10000,80,900,2750,0,False,48.7,27,38,3040,1840
roomHeight2750_roomWidth3700_roomDepth10000_winWidth80_winBottom900_winTop2750_obstruct1000,2750,3700,10000,80,900,2750,1000,False,43.4,21.7,38,3040,1840
roomHeight2750_roomWidth3700_roomDepth10000_winWidth80_winBottom900_winTop2750_obstruct1330,2750,3700,10000,80,900,2750,1330,False,41.7,19.2,38,3040,1840
roomHeight2750_roomWidth3700_roomDepth10000_winWidth80_winBottom900_winTop2750_obstruct1670,2750,3700,10000,80,900,2750,1670,False,39.6,17.4,38,3040,1840
roomHeight2750_roomWidth3700_roomDepth10000_winWidth80_winBottom900_winTop2750_obstruct2000,2750,3700,10000,80,900,2750,2000,False,39.1,16.4,38,3040,1840
