flyID,in:SpanT1,in:SpanT2,in:RijwonenAandeelPlint,in:TypeWoningen,in:SociaalOplossing,in:Verdiepingen,in:Toren1AandeelPlint,in:Toren2AandeelPlint,out:grw,out:socgrw,out:midgrw,out:koopgrw,out:pp,out:socprc,out:midprc,out:koopprc,out:GO,out:GOsoc,out:GOmid,out:GOkoop,out:BVO,out:BVOsoc,out:BVOmid,out:BVOkoop,out:t1bon,out:t2bon,out:Soc49,out:Soc50,out:mid59,out:mid69,out:koop79,out:koop89,out:koop109,out:koop129,out:koop131,out:GGW3LAPP,out:GGW4LAPP,out:WoningenTotaal
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,GGW,Beneden,Drie,half,commercieel,12.5,0.9,2.7,9,238.2,26,30,43,17698,2712,3936,11050,24816,3782,5552,15482,1,3,50,6,16,48,0,0,30,45,0,17,0,212
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Vijf,Half,GGW,Beneden,Drie,half,wonen,11.3,0.7,2.7,8,217.5,24,32,42,16100,2304,3936,9860,22528,3216,5552,13760,1,0,48,0,16,48,0,0,26,39,0,17,0,194
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,GGW,Beneden,Vier,commercieel,commercieel,13.7,0.9,2.7,10.2,255.6,25,28,45,19143,2712,3936,12495,26844,3782,5552,17510,3,3,50,6,16,48,0,0,34,51,0,0,17,222
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Vijf,Half,GGW,Beneden,Vier,commercieel,wonen,12.5,0.7,2.7,9.1,234.9,23,31,45,17545,2304,3936,11305,24556,3216,5552,15788,3,0,48,0,16,48,0,0,30,45,0,0,17,204
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,GGW,Beneden,Vier,half,commercieel,12.7,0.9,2.7,9.1,241.1,26,30,43,17953,2712,3936,11305,25122,3782,5552,15788,1,3,50,6,16,48,0,0,30,45,0,0,17,212
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Vijf,Half,GGW,Beneden,Vier,half,wonen,11.5,0.7,2.7,8.1,220.4,24,32,42,16355,2304,3936,10115,22834,3216,5552,14066,1,0,48,0,16,48,0,0,26,39,0,0,17,194
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,PortiekAppartementen,Toren,Drie,commercieel,commercieel,12.1,1.1,3.3,7.7,252.7,29,33,36,17609,3408,4866,9335,25063,4736,6870,13457,3,3,32,36,8,70,18,0,26,39,0,2,0,231
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Vijf,Half,PortiekAppartementen,Toren,Drie,commercieel,wonen,11.2,1,2.9,7.3,228.4,28,32,38,16133,3000,4248,8885,22971,4170,5998,12803,3,0,30,30,6,62,12,0,26,39,0,2,0,207
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,PortiekAppartementen,Toren,Drie,half,commercieel,11.4,1,3.4,7,241.6,27,36,36,16587,3000,4992,8595,23607,4170,7048,12389,1,3,30,30,8,72,24,0,22,33,0,2,0,221
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Vijf,Half,PortiekAppartementen,Toren,Drie,half,wonen,10.2,1,2.9,6.3,213.9,30,34,35,14943,3000,4248,7695,21249,4170,5998,11081,1,0,30,30,6,62,12,0,22,33,0,2,0,197
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,PortiekAppartementen,Toren,Vier,commercieel,commercieel,13.3,1.1,3.8,8.4,279.7,26,35,38,19283,3384,5634,10265,27463,4706,7956,14801,3,3,38,30,6,84,30,0,26,39,0,0,2,255
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Vijf,Half,PortiekAppartementen,Toren,Vier,commercieel,wonen,12.1,1.1,3.3,7.7,252,29,33,36,17639,3384,4890,9365,25105,4706,6906,13493,3,0,38,30,4,74,18,0,26,39,0,0,2,231
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,PortiekAppartementen,Toren,Vier,half,commercieel,12.3,1.1,3.8,7.4,265.1,27,36,35,18093,3384,5634,9075,25741,4706,7956,13079,1,3,38,30,6,84,30,0,22,33,0,0,2,245
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Vijf,Half,PortiekAppartementen,Toren,Vier,half,wonen,11.4,1,3.4,7,240.8,27,36,36,16617,2976,5016,8625,23649,4140,7084,12425,1,0,36,24,4,76,24,0,22,33,0,0,2,221
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,PortiekAppartementen,Beneden,Drie,commercieel,commercieel,14,0.9,3,10.1,260.4,25,30,43,19258,2832,4401,12025,27535,3953,6211,17371,3,3,59,0,12,59,0,0,40,60,0,1,0,231
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Vijf,Half,PortiekAppartementen,Beneden,Drie,commercieel,wonen,12.5,0.9,3,8.6,238.5,27,32,39,17473,2832,4401,10240,24952,3953,6211,14788,3,0,59,0,12,59,0,0,34,51,0,1,0,216
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,PortiekAppartementen,Beneden,Drie,half,commercieel,13,0.9,3,9.1,245.8,26,32,41,18068,2832,4401,10835,25813,3953,6211,15649,1,3,59,0,12,59,0,0,36,54,0,1,0,221
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Vijf,Half,PortiekAppartementen,Beneden,Drie,half,wonen,11.3,1,2.6,7.6,221.5,32,30,36,16199,3240,3909,9050,23102,4519,5517,13066,1,0,61,6,10,53,0,0,30,45,0,1,0,206
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,PortiekAppartementen,Beneden,Vier,commercieel,commercieel,14.5,0.9,3,10.6,269.3,26,29,44,20009,3024,4350,12635,28611,4221,6140,18250,3,3,63,0,10,60,0,0,42,63,0,0,1,239
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Vijf,Half,PortiekAppartementen,Beneden,Vier,commercieel,wonen,12.6,1.1,3,8.6,246.2,31,30,37,18037,3432,4350,10255,25733,4787,6140,14806,3,0,65,6,10,60,0,0,34,51,0,0,1,227
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,PortiekAppartementen,Beneden,Vier,half,commercieel,13.5,0.9,3,9.6,254.7,27,30,41,18819,3024,4350,11445,26889,4221,6140,16528,1,3,63,0,10,60,0,0,38,57,0,0,1,229
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenPortiekAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Vijf,Half,PortiekAppartementen,Beneden,Vier,half,wonen,11.6,1.1,3,7.6,231.6,32,32,35,16847,3432,4350,9065,24011,4787,6140,13084,1,0,65,6,10,60,0,0,30,45,0,0,1,217
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,GalerijAppartementen,Toren,Drie,commercieel,commercieel,11.6,1,3.5,7.1,262.9,23,35,40,17520,2856,5184,9480,25004,3962,7314,13728,3,3,14,42,18,66,36,0,48,12,0,0,0,236
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Vijf,Half,GalerijAppartementen,Toren,Drie,commercieel,wonen,10.5,1,2.9,6.6,232.9,26,33,39,15895,2856,4314,8725,22675,3962,6086,12627,3,0,14,42,16,54,18,0,50,15,0,0,0,209
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,GalerijAppartementen,Toren,Drie,half,commercieel,10.6,1,3.5,6.1,248.3,24,37,38,16330,2856,5184,8290,23282,3962,7314,12006,1,3,14,42,18,66,36,0,44,6,0,0,0,226
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Vijf,Half,GalerijAppartementen,Toren,Drie,half,wonen,9.8,0.8,3,6,221.8,24,36,39,14873,2448,4440,7985,21219,3396,6264,11559,1,0,12,36,16,56,24,0,46,9,0,0,0,199
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,GalerijAppartementen,Toren,Vier,commercieel,commercieel,12.4,1.1,3.7,7.5,283.3,25,35,39,19009,3264,5550,10195,27115,4528,7830,14757,3,3,16,48,20,70,30,0,62,9,0,0,0,255
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Vijf,Half,GalerijAppartementen,Toren,Vier,commercieel,wonen,11.6,1,3.2,7.4,256.7,24,34,41,17552,2856,4806,9890,25052,3962,6780,14310,3,0,14,42,18,60,18,0,64,12,0,0,0,228
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,GalerijAppartementen,Toren,Vier,half,commercieel,11.6,1.1,3.4,7,267.4,26,33,39,17922,3264,5058,9600,25560,4528,7136,13896,1,3,16,48,18,64,30,0,60,6,0,0,0,242
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Vijf,Half,GalerijAppartementen,Toren,Vier,half,wonen,10.6,1,3.2,6.4,242.2,25,35,38,16362,2856,4806,8700,23330,3962,6780,12588,1,0,14,42,18,60,18,0,60,6,0,0,0,218
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,GalerijAppartementen,Beneden,Drie,commercieel,commercieel,13.7,0.9,3,9.9,263.9,24,31,44,19300,2712,4428,12160,27620,3782,6246,17592,3,3,50,6,18,54,0,0,56,48,0,0,0,232
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Vijf,Half,GalerijAppartementen,Beneden,Drie,commercieel,wonen,12.4,0.9,2.7,8.9,240.7,26,29,43,17618,2712,3936,10970,25204,3782,5552,15870,3,0,50,6,16,48,0,0,52,42,0,0,0,214
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,GalerijAppartementen,Beneden,Drie,half,commercieel,12.9,0.9,2.7,9.4,248,25,29,45,18213,2712,3936,11565,26065,3782,5552,16731,1,3,50,6,16,48,0,0,54,45,0,0,0,219
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Vijf,Half,GalerijAppartementen,Beneden,Drie,half,wonen,11.7,0.7,2.7,8.4,227.3,23,31,44,16615,2304,3936,10375,23777,3216,5552,15009,1,0,48,0,16,48,0,0,50,39,0,0,0,201
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,GalerijAppartementen,Beneden,Vier,commercieel,commercieel,14.3,0.9,3,10.5,275.2,23,30,46,20180,2712,4428,13040,28892,3782,6246,18864,3,3,50,6,18,54,0,0,64,48,0,0,0,240
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Vijf,Half,GalerijAppartementen,Beneden,Vier,commercieel,wonen,12.8,0.9,3,9,253.3,24,32,43,18395,2712,4428,11255,26309,3782,6246,16281,3,0,50,6,18,54,0,0,58,39,0,0,0,225
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Vijf,Half,GalerijAppartementen,Beneden,Vier,half,commercieel,13.3,0.9,3,9.5,260.6,24,31,44,18990,2712,4428,11850,27170,3782,6246,17142,1,3,50,6,18,54,0,0,60,42,0,0,0,230
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintHalf_TypeWoningenGalerijAppartementen_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Vijf,Half,GalerijAppartementen,Beneden,Vier,half,wonen,12,0.9,2.7,8.5,237.4,26,30,43,17308,2712,3936,10660,24754,3782,5552,15420,1,0,50,6,16,48,0,0,56,36,0,0,0,212
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Vijf,Commercieel,GGW,Toren,Drie,commercieel,commercieel,10.8,0.9,3.1,6.8,219.9,27,36,35,15499,2760,4554,8185,22113,3842,6424,11847,3,3,38,18,18,56,6,0,26,39,0,0,0,201
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Vijf,Commercieel,GGW,Toren,Drie,commercieel,wonen,9.9,0.7,2.7,6.5,195.6,27,36,36,14023,2352,3936,7735,20021,3276,5552,11193,3,0,36,12,16,48,0,0,26,39,0,0,0,177
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Vijf,Commercieel,GGW,Toren,Drie,half,commercieel,9.9,0.9,2.8,6.2,206.4,29,35,35,14393,2760,4188,7445,20529,3842,5908,10779,1,3,38,18,16,52,12,0,22,33,0,0,0,191
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Vijf,Commercieel,GGW,Toren,Drie,half,wonen,8.9,0.7,2.7,5.5,181.1,28,38,32,12833,2352,3936,6545,18299,3276,5552,9471,1,0,36,12,16,48,0,0,22,33,0,0,0,167
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Vijf,Commercieel,GGW,Toren,Vier,commercieel,commercieel,11.3,1,3.2,7.2,233.5,29,35,35,16435,3120,4680,8635,23451,4348,6602,12501,3,3,52,12,18,58,12,0,26,39,0,0,0,217
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Vijf,Commercieel,GGW,Toren,Vier,commercieel,wonen,10.3,0.9,3,6.5,208.2,29,37,33,14875,2712,4428,7735,21221,3782,6246,11193,3,0,50,6,18,54,0,0,26,39,0,0,0,193
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Vijf,Commercieel,GGW,Toren,Vier,half,commercieel,10.6,0.9,3.2,6.5,222.3,27,37,35,15413,2712,4806,7895,21995,3782,6780,11433,1,3,50,6,18,60,18,0,22,33,0,0,0,207
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Vijf,Commercieel,GGW,Toren,Vier,half,wonen,9.4,0.9,2.7,5.8,194.6,30,36,33,13769,2712,4062,6995,19637,3782,5730,10125,1,0,50,6,16,50,6,0,22,33,0,0,0,183
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Vijf,Commercieel,GGW,Beneden,Drie,commercieel,commercieel,11.6,1.6,3,7,247.9,42,29,28,17822,5064,4428,8330,25358,7058,6246,12054,3,3,86,18,18,54,0,0,28,42,0,0,0,246
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Vijf,Commercieel,GGW,Beneden,Drie,commercieel,wonen,10.1,1.6,3,5.5,226,45,31,23,16037,5064,4428,6545,22775,7058,6246,9471,3,0,86,18,18,54,0,0,22,33,0,0,0,231
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Vijf,Commercieel,GGW,Beneden,Drie,half,commercieel,10.6,1.6,3,6,233.3,44,30,25,16632,5064,4428,7140,23636,7058,6246,10332,1,3,86,18,18,54,0,0,24,36,0,0,0,236
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Vijf,Commercieel,GGW,Beneden,Drie,half,wonen,8.9,1.7,2.7,4.5,209,50,28,20,14763,5472,3936,5355,20925,7624,5552,7749,1,0,88,24,16,48,0,0,18,27,0,0,0,221
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Vijf,Commercieel,GGW,Beneden,Vier,commercieel,commercieel,10.9,2.1,3.3,5.5,256.9,50,29,20,18113,6648,4920,6545,25673,9262,6940,9471,3,3,106,30,20,60,0,0,22,33,0,0,0,271
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Vijf,Commercieel,GGW,Beneden,Vier,commercieel,wonen,9.6,2.1,3,4.5,233.7,53,28,17,16431,6648,4428,5355,23257,9262,6246,7749,3,0,106,30,18,54,0,0,18,27,0,0,0,253
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Vijf,Commercieel,GGW,Beneden,Vier,half,commercieel,10.1,2.1,3,5,241,52,27,19,17026,6648,4428,5950,24118,9262,6246,8610,1,3,106,30,18,54,0,0,20,30,0,0,0,258
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenGGW_SociaalOplossingBeneden_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Vijf,Commercieel,GGW,Beneden,Vier,half,wonen,8.6,2.1,3,3.5,219.2,55,29,14,15241,6648,4428,4165,21535,9262,6246,6027,1,0,106,30,18,54,0,0,14,21,0,0,0,243
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Vijf,Commercieel,PortiekAppartementen,Toren,Drie,commercieel,commercieel,11.6,1.1,3.2,7.3,240.6,29,34,36,16829,3216,4728,8885,23945,4468,6674,12803,3,3,28,36,10,66,12,0,26,39,0,2,0,219
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Vijf,Commercieel,PortiekAppartementen,Toren,Drie,commercieel,wonen,10.7,0.9,2.8,7,216.3,28,33,37,15353,2808,4110,8435,21853,3902,5802,12149,3,0,26,30,8,58,6,0,26,39,0,2,0,195
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Vijf,Commercieel,PortiekAppartementen,Toren,Drie,half,commercieel,10.9,0.9,3.3,6.7,229.5,26,37,35,15807,2808,4854,8145,22489,3902,6852,11735,1,3,26,30,10,68,18,0,22,33,0,2,0,209
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenDrie_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Vijf,Commercieel,PortiekAppartementen,Toren,Drie,half,wonen,9.7,0.9,2.8,6,201.8,30,35,34,14163,2808,4110,7245,20131,3902,5802,10427,1,0,26,30,8,58,6,0,22,33,0,2,0,185
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintcommercieel,Vijf,Vijf,Commercieel,PortiekAppartementen,Toren,Vier,commercieel,commercieel,12.8,1,3.7,8,267.6,26,36,37,18503,3192,5496,9815,26345,4438,7760,14147,3,3,34,30,8,80,24,0,26,39,0,0,2,243
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlintcommercieel_Toren2AandeelPlintwonen,Vijf,Vijf,Commercieel,PortiekAppartementen,Toren,Vier,commercieel,wonen,11.6,1,3.2,7.4,239.9,29,34,36,16859,3192,4752,8915,23987,4438,6710,12839,3,0,34,30,6,70,12,0,26,39,0,0,2,219
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintcommercieel,Vijf,Vijf,Commercieel,PortiekAppartementen,Toren,Vier,half,commercieel,11.9,1,3.5,7.4,254,27,35,37,17397,3192,5130,9075,24761,4438,7244,13079,1,3,34,30,6,76,30,0,22,33,0,0,2,233
SpanT1Vijf_SpanT2Vijf_RijwonenAandeelPlintCommercieel_TypeWoningenPortiekAppartementen_SociaalOplossingToren_VerdiepingenVier_Toren1AandeelPlinthalf_Toren2AandeelPlintwonen,Vijf,Vijf,Commercieel,PortiekAppartementen,Toren,Vier,half,wonen,10.9,0.9,3.3,6.7,228.7,26,37,35,15837,2784,4878,8175,22531,3872,6888,11771,1,0,32,24,6,72,18,0,22,33,0,0,2,209
