flyID;in:A2;in:B2;in:B4;in:TA2high;in:TA2low;in:A1;in:TB1;in:TB3;out:OutTotalOpbrengstenConv;out:OutprofitpercConv;out:OutprofitpercbarsetPlus1;out:OutTotalOpbrengstenbarsetPlus1;out:OutTotalOpbrengstenbarset;out:Outprofitpercbarset;out:OutTotalOpbrengstenbarsetMinus1;out:OutprofitpercbarsetMinus1;out:TotalKosten;out:bouwkosten;out:TotalAptAmount;out:TotalBVOCommercial;out:TotalBVOCarStorage;out:TotalGOSocialSpaces;out:TotalBVOBikeStorage;out:TotalBVOwonen;out:TotalBVOinclloggia;out:TotalBVOexclloggia;out:BVOloggia;out:TotalGO;out:GOBVOratio;out:SStudentperc;out:S2kamerperc;out:S3kamerperc;out:M2kamerperc;out:M3kamerperc;out:M2kamerhperc;out:M3kamerhperc;out:M4kamerhperc;out:V3kamerkperc;out:V4kamerkperc;out:VGGBkperc;out:SStudioperc;out:V5kamerkperc;out:socialperc;out:midperc;out:vrijperc;out:AvgGOSStudent;out:AvgGOS2kamer;out:AvgGOS3kamer;out:AvgGOM2kamer;out:AvgGOM3kamer;out:AvgGOM2kamerh;out:AvgGOM3kamerh;out:AvgGOM4kamerh;out:AvgGOV3kamerk;out:AvgGOV4kamerk;out:AvgGOVGGBk;out:AvgGOSStudio;out:AvgGOV5kamerk;out:socialAvgGO;out:midAvgGO;out:vrijAvgGO;out:parkingsurplus;out:parkingavailable;out:parkingrequired;out:TotalBVOCarParkingSurplus;out:fietssurplus;out:fietsavailable;out:fietsrequired
A254SMh_B254Social_B454Social_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54Social;p2Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;147.8;-10;-87;21.8;22.6;-86;22.7;-86;164.7;104.8;610;4514;15317;271;2060;49113;51456;48058;3398;34062;0.69;2;22;5.6;11;0.7;4.1;9.5;13;1.5;6.4;2.6;13;8.9;34;38;28;20;39;55;43;49;51;55;65;66;78;157;31;102;38;54;100;-2.8;394;396.8;1429;314;1982;1668
A254SMh_B254Social_B454Social_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54Social;p2Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;148.3;-10;-87;21.8;22.6;-86;22.7;-86;164.8;104.9;610;4514;15317;271;2060;49113;51456;48058;3398;34062;0.69;2;22;5.6;11;0.7;4.1;9.5;9.8;4.6;6.4;2.6;13;8.9;34;35;31;20;39;55;43;49;51;55;64;67;78;157;31;102;38;53;96;-2.8;394;396.8;1429;314;1982;1668
A254SMh_B254Social_B454Social_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54Social;p2Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;145.9;-11;-87;21.8;21.6;-87;22.6;-86;163.2;103.7;606;4514;15317;271;2060;48568;50911;47553;3358;33629;0.69;2;22.1;5.6;11.1;0.7;4.1;9.6;13;2.1;5.1;2.6;13;8.9;35;38;27;20;39;55;43;49;51;55;65;67;79;157;31;100;38;54;99;-0.4;394;394.4;1513;338;1982;1644
A254SMh_B254Social_B454Social_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54Social;p2Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;146.4;-10;-87;21.8;21.6;-87;22.6;-86;163.3;103.8;606;4514;15317;271;2060;48568;50911;47553;3358;33629;0.69;2;22.1;5.6;11.1;0.7;4.1;9.6;9.9;5.3;5.1;2.6;13;8.9;34;35;31;20;39;55;43;49;51;55;64;67;79;157;31;100;38;53;96;-0.4;394;394.4;1513;338;1982;1644
A254SMh_B254Social_B454Social_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54Social;p2Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;147.8;-10;-87;21.8;22.6;-86;22.7;-86;164.7;104.8;610;4514;15317;271;2060;49113;51456;48058;3398;34062;0.69;2;22;5.6;11;0.7;4.1;9.5;13;1.5;6.4;2.6;13;8.9;34;38;28;20;39;55;43;49;51;55;65;66;78;157;31;102;38;54;100;-2.8;394;396.8;1429;314;1982;1668
A254SMh_B254Social_B454Social_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54Social;p2Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;148.3;-10;-87;21.8;22.6;-86;22.7;-86;164.8;104.9;610;4514;15317;271;2060;49113;51456;48058;3398;34062;0.69;2;22;5.6;11;0.7;4.1;9.5;9.8;4.6;6.4;2.6;13;8.9;34;35;31;20;39;55;43;49;51;55;64;67;78;157;31;102;38;53;96;-2.8;394;396.8;1429;314;1982;1668
A254SMh_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54SMh;p1Vrijk;p1Vrijk;p1Vrijk;Mh;Mh;144.9;-12;-87;22.1;22.6;-86;23.1;-86;164.3;104.5;631;4514;15317;271;2060;48550;50893;47469;3424;33359;0.69;1.9;21.2;4.1;12.5;0.6;4;9.8;13.2;14.6;4.9;2.5;9.4;1.3;36;40;24;20;39;53;43;49;51;55;65;57;74;157;32;116;38;54;76;-12.4;394;406.4;1093;328;1982;1654
A254SMh_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54SMh;p1Vrijk;p1Vrijk;p1Vrijk;Mh;MVh;145.5;-12;-87;22.1;22.6;-86;23.1;-86;164.5;104.7;631;4514;15317;271;2060;48550;50893;47469;3424;33359;0.69;1.9;21.2;4.1;12.5;0.6;4;9.8;10.1;17.6;4.9;2.5;9.4;1.3;36;37;27;20;39;53;43;49;51;55;64;59;74;157;32;116;38;53;75;-12.4;394;406.4;1093;328;1982;1654
A254SMh_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54SMh;p1Vrijk;p1Vrijk;p2Vrijk;Mh;Mh;146.8;-11;-87;22.2;22.6;-86;23.2;-86;165.7;105.6;635;4514;15317;271;2060;49098;51441;47977;3464;33792;0.69;1.9;21.1;4.1;12.4;0.6;3.9;9.8;13.1;13.9;6.1;2.5;9.3;1.3;35;40;25;20;39;53;43;49;51;55;65;57;74;157;32;128;38;54;78;-15.6;394;409.6;981;304;1982;1678
A254SMh_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54SMh;p1Vrijk;p1Vrijk;p2Vrijk;Mh;MVh;147.4;-11;-87;22.2;22.6;-86;23.2;-86;166;105.8;635;4514;15317;271;2060;49098;51441;47977;3464;33792;0.69;1.9;21.1;4.1;12.4;0.6;3.9;9.8;10.1;16.9;6.1;2.5;9.3;1.3;35;37;28;20;39;53;43;49;51;55;64;59;74;157;32;128;38;53;77;-15.6;394;409.6;981;304;1982;1678
A254SMh_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54SMh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;145.2;-12;-87;22.1;22.6;-86;23;-86;164.1;104.4;624;4514;15317;271;2060;48557;50900;47504;3396;33414;0.69;1.9;21.5;4.2;12.7;0.6;4;9.9;13.3;12.5;5;2.6;9.5;2.4;34;41;25;20;39;53;43;49;51;55;65;60;75;157;32;105;38;54;81;-10.8;394;404.8;1149;328;1982;1654
A254SMh_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54SMh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;145.8;-11;-87;22.1;22.6;-86;23;-86;164.4;104.6;624;4514;15317;271;2060;48557;50900;47504;3396;33414;0.69;1.9;21.5;4.2;12.7;0.6;4;9.9;10.3;15.5;5;2.6;9.5;2.4;34;38;28;20;39;53;43;49;51;55;64;61;75;157;32;105;38;53;80;-10.8;394;404.8;1149;328;1982;1654
A254SMh_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54SMh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;147.1;-11;-87;22.1;22.6;-86;23.1;-86;165.6;105.5;628;4514;15317;271;2060;49106;51449;48013;3436;33847;0.69;1.9;21.3;4.1;12.6;0.6;4;9.9;13.2;11.8;6.2;2.5;9.4;2.4;35;40;25;20;39;53;43;49;51;55;65;59;75;157;32;112;38;54;82;-13.2;394;407.2;1065;304;1982;1678
A254SMh_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54SMh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;147.6;-11;-87;22.2;22.6;-86;23.1;-86;165.9;105.7;628;4514;15317;271;2060;49106;51449;48013;3436;33847;0.69;1.9;21.3;4.1;12.6;0.6;4;9.9;10.2;14.8;6.2;2.5;9.4;2.4;35;37;28;20;39;53;43;49;51;55;64;61;75;157;32;112;38;53;81;-13.2;394;407.2;1065;304;1982;1678
A254SMh_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54SMh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;145.2;-12;-87;22.1;22.6;-86;23;-86;164.1;104.4;624;4514;15317;271;2060;48557;50900;47504;3396;33414;0.69;1.9;21.5;4.2;12.7;0.6;4;9.9;13.3;12.5;5;2.6;9.5;2.4;34;41;25;20;39;53;43;49;51;55;65;60;75;157;32;105;38;54;81;-10.8;394;404.8;1149;328;1982;1654
A254SMh_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54SMh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;145.8;-11;-87;22.1;22.6;-86;23;-86;164.4;104.6;624;4514;15317;271;2060;48557;50900;47504;3396;33414;0.69;1.9;21.5;4.2;12.7;0.6;4;9.9;10.3;15.5;5;2.6;9.5;2.4;34;38;28;20;39;53;43;49;51;55;64;61;75;157;32;105;38;53;80;-10.8;394;404.8;1149;328;1982;1654
A254SMh_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54SMh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;147.1;-11;-87;22.1;22.6;-86;23.1;-86;165.6;105.5;628;4514;15317;271;2060;49106;51449;48013;3436;33847;0.69;1.9;21.3;4.1;12.6;0.6;4;9.9;13.2;11.8;6.2;2.5;9.4;2.4;35;40;25;20;39;53;43;49;51;55;65;59;75;157;32;112;38;54;82;-13.2;394;407.2;1065;304;1982;1678
A254SMh_B254Social_B454SMh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54SMh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;147.6;-11;-87;22.2;22.6;-86;23.1;-86;165.9;105.7;628;4514;15317;271;2060;49106;51449;48013;3436;33847;0.69;1.9;21.3;4.1;12.6;0.6;4;9.9;10.2;14.8;6.2;2.5;9.4;2.4;35;37;28;20;39;53;43;49;51;55;64;61;75;157;32;112;38;53;81;-13.2;394;407.2;1065;304;1982;1678
A254SMh_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54SMh;p2Vrijk;p1Vrijk;p1Vrijk;Mh;Mh;146;-11;-87;22;22.6;-86;22.8;-86;163.6;104;605;4514;15317;271;2060;48578;50921;47575;3346;33521;0.69;2;22.1;4.3;13.1;0.7;4.1;10.2;13.7;4.5;5.1;2.6;9.8;7.8;31;42;27;20;39;53;43;49;51;55;65;56;78;157;32;101;38;54;94;-7.6;394;401.6;1261;354;1982;1628
A254SMh_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54SMh;p2Vrijk;p1Vrijk;p1Vrijk;Mh;MVh;146.5;-11;-87;22;22.6;-86;22.8;-86;163.7;104.1;605;4514;15317;271;2060;48578;50921;47575;3346;33521;0.69;2;22.1;4.3;13.1;0.7;4.1;10.2;10.6;7.6;5.1;2.6;9.8;7.8;30;39;31;20;39;53;43;49;51;55;64;60;78;157;32;101;38;53;92;-7.6;394;401.6;1261;354;1982;1628
A254SMh_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54SMh;p2Vrijk;p1Vrijk;p2Vrijk;Mh;Mh;147.9;-10;-87;22;22.6;-86;22.9;-86;164.9;105;609;4514;15317;271;2060;49127;51470;48084;3386;33955;0.69;2;22;4.3;13;0.7;4.1;10.2;13.6;3.8;6.4;2.6;9.7;7.7;30;42;28;20;39;53;43;49;51;55;65;53;78;157;32;103;38;54;95;-10;394;404;1177;330;1982;1652
A254SMh_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54SMh;p2Vrijk;p1Vrijk;p2Vrijk;Mh;MVh;148.4;-10;-87;22;22.6;-86;22.9;-86;165.2;105.2;609;4514;15317;271;2060;49127;51470;48084;3386;33955;0.69;2;22;4.3;13;0.7;4.1;10.2;10.5;6.9;6.4;2.6;9.7;7.7;31;38;31;20;39;53;43;49;51;55;64;60;78;157;32;103;38;53;92;-10;394;404;1177;330;1982;1652
A254SMh_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54SMh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;146.2;-10;-87;21.9;22.6;-86;22.7;-86;163.3;103.8;598;4514;15317;271;2060;48585;50928;47610;3318;33577;0.69;2;22.4;4.3;13.2;0.7;4.2;10.4;13.9;2.2;5.2;2.7;9.9;9;30;42;28;20;39;53;43;49;51;55;65;67;79;157;32;100;38;54;99;-5.2;394;399.2;1345;354;1982;1628
A254SMh_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54SMh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;146.8;-10;-87;21.9;22.6;-86;22.7;-86;163.6;104;598;4514;15317;271;2060;48585;50928;47610;3318;33577;0.69;2;22.4;4.3;13.2;0.7;4.2;10.4;10.7;5.4;5.2;2.7;9.9;9;30;39;31;20;39;53;43;49;51;55;64;67;79;157;32;100;38;53;96;-5.2;394;399.2;1345;354;1982;1628
A254SMh_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54SMh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;148.1;-10;-87;21.9;22.6;-86;22.8;-86;164.8;104.9;602;4514;15317;271;2060;49133;51476;48118;3358;34010;0.69;2;22.3;4.3;13.1;0.7;4.2;10.3;13.8;1.5;6.5;2.7;9.8;9;30;42;28;20;39;53;43;49;51;55;65;66;78;157;32;102;38;54;100;-8.4;394;402.4;1233;330;1982;1652
A254SMh_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54SMh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;148.7;-10;-87;21.9;22.6;-86;22.8;-86;165.1;105.1;602;4514;15317;271;2060;49133;51476;48118;3358;34010;0.69;2;22.3;4.3;13.1;0.7;4.2;10.3;10.6;4.7;6.5;2.7;9.8;9;30;39;31;20;39;53;43;49;51;55;64;67;78;157;32;102;38;53;96;-8.4;394;402.4;1233;330;1982;1652
A254SMh_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54SMh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;146.2;-10;-87;21.9;22.6;-86;22.7;-86;163.3;103.8;598;4514;15317;271;2060;48585;50928;47610;3318;33577;0.69;2;22.4;4.3;13.2;0.7;4.2;10.4;13.9;2.2;5.2;2.7;9.9;9;30;42;28;20;39;53;43;49;51;55;65;67;79;157;32;100;38;54;99;-5.2;394;399.2;1345;354;1982;1628
A254SMh_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54SMh;p2Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;146.8;-10;-87;21.9;22.6;-86;22.7;-86;163.6;104;598;4514;15317;271;2060;48585;50928;47610;3318;33577;0.69;2;22.4;4.3;13.2;0.7;4.2;10.4;10.7;5.4;5.2;2.7;9.9;9;30;39;31;20;39;53;43;49;51;55;64;67;79;157;32;100;38;53;96;-5.2;394;399.2;1345;354;1982;1628
A254SMh_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54SMh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;148.1;-10;-87;21.9;22.6;-86;22.8;-86;164.8;104.9;602;4514;15317;271;2060;49133;51476;48118;3358;34010;0.69;2;22.3;4.3;13.1;0.7;4.2;10.3;13.8;1.5;6.5;2.7;9.8;9;30;42;28;20;39;53;43;49;51;55;65;66;78;157;32;102;38;54;100;-8.4;394;402.4;1233;330;1982;1652
A254SMh_B254Social_B454SMh_TA2highp2Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54SMh;p2Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;148.7;-10;-87;21.9;22.6;-86;22.8;-86;165.1;105.1;602;4514;15317;271;2060;49133;51476;48118;3358;34010;0.69;2;22.3;4.3;13.1;0.7;4.2;10.3;10.6;4.7;6.5;2.7;9.8;9;30;39;31;20;39;53;43;49;51;55;64;67;78;157;32;102;38;53;96;-8.4;394;402.4;1233;330;1982;1652
A254SMh_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54MVh;p1Vrijk;p1Vrijk;p1Vrijk;Mh;Mh;145;-11;-87;21.7;21.6;-87;22.7;-86;163.6;104;627;4514;15317;271;2060;48555;50898;47486;3412;33195;0.68;1.9;15;4.1;23.1;0.6;4;9.9;13.2;15.9;4.9;2.6;3.3;1.3;23;51;26;20;40;53;37;49;51;55;65;58;74;157;31;116;40;49;76;4.4;394;389.6;1681;328;1982;1654
A254SMh_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54MVh;p1Vrijk;p1Vrijk;p1Vrijk;Mh;MVh;145.6;-11;-87;21.7;21.6;-87;22.7;-86;163.7;104.1;627;4514;15317;271;2060;48555;50898;47486;3412;33195;0.68;1.9;15;4.1;23.1;0.6;4;9.9;10.2;19;4.9;2.6;3.3;1.3;23;48;29;20;40;53;37;49;51;55;64;60;74;157;31;116;40;48;75;4.4;394;389.6;1681;328;1982;1654
A254SMh_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54MVh;p1Vrijk;p1Vrijk;p2Vrijk;Mh;Mh;146.9;-11;-87;21.8;22.6;-86;22.8;-86;164.9;105;631;4514;15317;271;2060;49103;51446;47994;3452;33628;0.68;1.9;14.9;4.1;23;0.6;4;9.8;13.2;15.2;6.2;2.5;3.3;1.3;23;51;26;20;40;53;37;49;51;55;65;58;74;157;31;128;40;49;77;2;394;392;1597;304;1982;1678
A254SMh_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54MVh;p1Vrijk;p1Vrijk;p2Vrijk;Mh;MVh;147.4;-11;-87;21.8;22.6;-86;22.8;-86;165.2;105.2;631;4514;15317;271;2060;49103;51446;47994;3452;33628;0.68;1.9;14.9;4.1;23;0.6;4;9.8;10.1;18.2;6.2;2.5;3.3;1.3;23;48;29;20;40;53;37;49;51;55;64;59;74;157;31;128;40;48;76;2;394;392;1597;304;1982;1678
A254SMh_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54MVh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;145.3;-11;-87;21.6;21.6;-87;22.6;-86;163.3;103.8;620;4514;15317;271;2060;48562;50905;47521;3384;33250;0.68;1.9;15.2;4.2;23.4;0.6;4;10;13.4;13.9;5;2.6;3.4;2.4;23;51;26;20;40;53;37;49;51;55;65;61;75;157;31;105;40;49;81;6.8;394;387.2;1765;328;1982;1654
A254SMh_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54MVh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;145.8;-11;-87;21.7;21.6;-87;22.6;-86;163.6;104;620;4514;15317;271;2060;48562;50905;47521;3384;33250;0.68;1.9;15.2;4.2;23.4;0.6;4;10;10.3;16.9;5;2.6;3.4;2.4;23;48;29;20;40;53;37;49;51;55;64;62;75;157;31;105;40;48;79;6.8;394;387.2;1765;328;1982;1654
A254SMh_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54MVh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;147.2;-11;-87;21.7;21.6;-87;22.7;-86;164.8;104.9;624;4514;15317;271;2060;49109;51452;48028;3424;33684;0.69;1.9;15.1;4.2;23.2;0.6;4;9.9;13.3;13.1;6.3;2.6;3.4;2.4;23;51;26;20;40;53;37;49;51;55;65;60;75;157;31;112;40;49;82;3.6;394;390.4;1653;304;1982;1678
A254SMh_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54MVh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;147.7;-11;-87;21.7;21.6;-87;22.7;-86;165.1;105.1;624;4514;15317;271;2060;49109;51452;48028;3424;33684;0.69;1.9;15.1;4.2;23.2;0.6;4;9.9;10.3;16.2;6.3;2.6;3.4;2.4;23;48;29;20;40;53;37;49;51;55;64;61;75;157;31;112;40;48;80;3.6;394;390.4;1653;304;1982;1678
A254SMh_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54MVh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;Mh;145.3;-11;-87;21.6;21.6;-87;22.6;-86;163.3;103.8;620;4514;15317;271;2060;48562;50905;47521;3384;33250;0.68;1.9;15.2;4.2;23.4;0.6;4;10;13.4;13.9;5;2.6;3.4;2.4;23;51;26;20;40;53;37;49;51;55;65;61;75;157;31;105;40;49;81;6.8;394;387.2;1765;328;1982;1654
A254SMh_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54MVh;p1Vrijk;p2Vrijk;p1Vrijk;Mh;MVh;145.8;-11;-87;21.7;21.6;-87;22.6;-86;163.6;104;620;4514;15317;271;2060;48562;50905;47521;3384;33250;0.68;1.9;15.2;4.2;23.4;0.6;4;10;10.3;16.9;5;2.6;3.4;2.4;23;48;29;20;40;53;37;49;51;55;64;62;75;157;31;105;40;48;79;6.8;394;387.2;1765;328;1982;1654
A254SMh_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54MVh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;Mh;147.2;-11;-87;21.7;21.6;-87;22.7;-86;164.8;104.9;624;4514;15317;271;2060;49109;51452;48028;3424;33684;0.69;1.9;15.1;4.2;23.2;0.6;4;9.9;13.3;13.1;6.3;2.6;3.4;2.4;23;51;26;20;40;53;37;49;51;55;65;60;75;157;31;112;40;49;82;3.6;394;390.4;1653;304;1982;1678
A254SMh_B254Social_B454MVh_TA2highp1Vrijk_TA2lowp2Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54MVh;p1Vrijk;p2Vrijk;p2Vrijk;Mh;MVh;147.7;-11;-87;21.7;21.6;-87;22.7;-86;165.1;105.1;624;4514;15317;271;2060;49109;51452;48028;3424;33684;0.69;1.9;15.1;4.2;23.2;0.6;4;9.9;10.3;16.2;6.3;2.6;3.4;2.4;23;48;29;20;40;53;37;49;51;55;64;61;75;157;31;112;40;48;80;3.6;394;390.4;1653;304;1982;1678
A254SMh_B254Social_B454MVh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54MVh;p2Vrijk;p1Vrijk;p1Vrijk;Mh;Mh;146;-10;-87;21.5;21.6;-87;22.4;-86;162.8;103.4;601;4514;15317;271;2060;48582;50925;47591;3334;33358;0.69;2;15.6;4.3;24.1;0.7;4.2;10.3;13.8;5.8;5.2;2.7;3.5;7.8;18;53;29;20;40;53;37;49;51;55;65;59;78;157;31;101;40;49;93;10;394;384;1877;354;1982;1628
A254SMh_B254Social_B454MVh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p1Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54MVh;p2Vrijk;p1Vrijk;p1Vrijk;Mh;MVh;146.6;-10;-87;21.5;21.6;-87;22.4;-86;162.9;103.5;601;4514;15317;271;2060;48582;50925;47591;3334;33358;0.69;2;15.6;4.3;24.1;0.7;4.2;10.3;10.6;9;5.2;2.7;3.5;7.8;18;50;32;20;40;53;37;49;51;55;64;62;78;157;31;101;40;48;91;10;394;384;1877;354;1982;1628
A254SMh_B254Social_B454MVh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3Mh;54SMh;54Social;54MVh;p2Vrijk;p1Vrijk;p2Vrijk;Mh;Mh;147.9;-10;-87;21.6;21.6;-87;22.5;-86;164.3;104.5;605;4514;15317;271;2060;49131;51474;48100;3374;33791;0.69;2;15.5;4.3;24;0.7;4.1;10.2;13.7;5.1;6.4;2.6;3.5;7.8;18;53;29;20;40;53;37;49;51;55;65;57;78;157;31;103;40;49;94;6.8;394;387.2;1765;330;1982;1652
A254SMh_B254Social_B454MVh_TA2highp2Vrijk_TA2lowp1Vrijk_A1p2Vrijk_TB1Mh_TB3MVh;54SMh;54Social;54MVh;p2Vrijk;p1Vrijk;p2Vrijk;Mh;MVh;148.5;-10;-87;21.6;21.6;-87;22.5;-86;164.4;104.6;605;4514;15317;271;2060;49131;51474;48100;3374;33791;0.69;2;15.5;4.3;24;0.7;4.1;10.2;10.6;8.3;6.4;2.6;3.5;7.8;17;50;33;20;40;53;37;49;51;55;64;61;78;157;31;103;40;48;92;6.8;394;387.2;1765;330;1982;1652
