,flyID,in:PnlWidth,in:SillP,in:SillA,in:OpenEW,in:OpenNS,in:ExtP,in:ExtAEW,in:Mat,in:Glaz,out:CoEqTotal,out:CoEqYear,out:TotalKwh,out:PerMKwh,out:FramesTyp,out:FramesAtyp,out:SpaceInt,out:SpaceExt,out:MinStreefPent,out:MinStreefApt,out:StreefPent,out:StreefApt
537,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazB,15,A,A,Max,Med,Log,Balc,A,B,135200,127147,282549,55.84,316,568,639.4,5060.4,58.5,46.1,24.0,30.7
538,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazA,15,A,A,Max,Med,Log,Balc,B,A,155000,134212,298249,58.94,316,568,639.4,5060.4,58.5,46.1,24.0,30.7
539,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazB,15,A,A,Max,Med,Log,Balc,B,B,161700,122172,271493,53.65,316,568,639.4,5060.4,58.5,46.1,24.0,30.7
540,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazA,15,A,A,Max,Med,Log,Log,A,A,131500,147287,327304,67.36,476,568,572.2,4858.8,57.9,52.4,24.2,38.2
541,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazB,15,A,A,Max,Med,Log,Log,A,B,138200,135247,300549,61.86,476,568,572.2,4858.8,57.9,52.4,24.2,38.2
542,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazA,15,A,A,Max,Med,Log,Log,B,A,166700,140692,312649,64.35,476,568,572.2,4858.8,57.9,52.4,24.2,38.2
543,PnlWidth15_SillPA_SillAA_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazB,15,A,A,Max,Med,Log,Log,B,B,173300,128652,285893,58.84,476,568,572.2,4858.8,57.9,52.4,24.2,38.2
544,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazA,15,A,A,Med,Max,Balc,Balc,A,A,128500,138695,308210,60.5,300,568,650.6,5094.0,74.0,44.0,57.5,30.1
545,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazB,15,A,A,Med,Max,Balc,Balc,A,B,135300,126473,281051,55.17,300,568,650.6,5094.0,74.0,44.0,57.5,30.1
546,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazA,15,A,A,Med,Max,Balc,Balc,B,A,153900,133927,297615,58.42,300,568,650.6,5094.0,74.0,44.0,57.5,30.1
547,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazB,15,A,A,Med,Max,Balc,Balc,B,B,160700,121705,270456,53.09,300,568,650.6,5094.0,74.0,44.0,57.5,30.1
548,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazA,15,A,A,Med,Max,Balc,Log,A,A,131500,146795,326210,66.68,460,568,583.4,4892.4,72.8,49.4,58.4,38.8
549,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazB,15,A,A,Med,Max,Balc,Log,A,B,138200,134573,299051,61.13,460,568,583.4,4892.4,72.8,49.4,58.4,38.8
550,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazA,15,A,A,Med,Max,Balc,Log,B,A,165500,140407,312015,63.78,460,568,583.4,4892.4,72.8,49.4,58.4,38.8
551,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazB,15,A,A,Med,Max,Balc,Log,B,B,172300,128185,284856,58.22,460,568,583.4,4892.4,72.8,49.4,58.4,38.8
552,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazA,15,A,A,Med,Max,Log,Balc,A,A,128700,139505,310010,61.26,316,568,639.4,5060.4,58.2,43.3,22.4,29.9
553,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazB,15,A,A,Med,Max,Log,Balc,A,B,135500,127283,282851,55.89,316,568,639.4,5060.4,58.2,43.3,22.4,29.9
554,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazA,15,A,A,Med,Max,Log,Balc,B,A,155000,134575,299055,59.1,316,568,639.4,5060.4,58.2,43.3,22.4,29.9
555,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazB,15,A,A,Med,Max,Log,Balc,B,B,161800,122353,271896,53.73,316,568,639.4,5060.4,58.2,43.3,22.4,29.9
556,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazA,15,A,A,Med,Max,Log,Log,A,A,131700,147605,328010,67.51,476,568,572.2,4858.8,58.6,49.5,22.2,38.3
557,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazB,15,A,A,Med,Max,Log,Log,A,B,138500,135383,300851,61.92,476,568,572.2,4858.8,58.6,49.5,22.2,38.3
558,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazA,15,A,A,Med,Max,Log,Log,B,A,166600,141055,313455,64.51,476,568,572.2,4858.8,58.6,49.5,22.2,38.3
559,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazB,15,A,A,Med,Max,Log,Log,B,B,173400,128833,286296,58.92,476,568,572.2,4858.8,58.6,49.5,22.2,38.3
560,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazA,15,A,A,Med,Med,Balc,Balc,A,A,126800,135718,301595,59.21,300,568,650.6,5094.0,72.3,43.3,55.7,28.3
561,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazB,15,A,A,Med,Med,Balc,Balc,A,B,132600,125197,278216,54.62,300,568,650.6,5094.0,72.3,43.3,55.7,28.3
562,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazA,15,A,A,Med,Med,Balc,Balc,B,A,154500,130525,290055,56.94,300,568,650.6,5094.0,72.3,43.3,55.7,28.3
563,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazB,15,A,A,Med,Med,Balc,Balc,B,B,160300,120004,266676,52.35,300,568,650.6,5094.0,72.3,43.3,55.7,28.3
564,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazA,15,A,A,Med,Med,Balc,Log,A,A,129800,143818,319595,65.32,460,568,583.4,4892.4,72.1,49.5,55.5,36.0
565,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazB,15,A,A,Med,Med,Balc,Log,A,B,135600,133297,296216,60.55,460,568,583.4,4892.4,72.1,49.5,55.5,36.0
566,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazA,15,A,A,Med,Med,Balc,Log,B,A,166100,137005,304455,62.23,460,568,583.4,4892.4,72.1,49.5,55.5,36.0
567,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazB,15,A,A,Med,Med,Balc,Log,B,B,171900,126484,281076,57.45,460,568,583.4,4892.4,72.1,49.5,55.5,36.0
568,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazA,15,A,A,Med,Med,Log,Balc,A,A,127000,136528,303395,59.95,316,568,639.4,5060.4,55.5,43.4,18.6,27.8
569,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazB,15,A,A,Med,Med,Log,Balc,A,B,132800,126007,280016,55.33,316,568,639.4,5060.4,55.5,43.4,18.6,27.8
570,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazA,15,A,A,Med,Med,Log,Balc,B,A,155500,131173,291495,57.6,316,568,639.4,5060.4,55.5,43.4,18.6,27.8
571,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazB,15,A,A,Med,Med,Log,Balc,B,B,161400,120652,268116,52.98,316,568,639.4,5060.4,55.5,43.4,18.6,27.8
572,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazA,15,A,A,Med,Med,Log,Log,A,A,130000,144628,321395,66.15,476,568,572.2,4858.8,55.6,49.8,19.2,36.2
573,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazB,15,A,A,Med,Med,Log,Log,A,B,135800,134107,298016,61.34,476,568,572.2,4858.8,55.6,49.8,19.2,36.2
574,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazA,15,A,A,Med,Med,Log,Log,B,A,167200,137653,305895,62.96,476,568,572.2,4858.8,55.6,49.8,19.2,36.2
575,PnlWidth15_SillPA_SillAA_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazB,15,A,A,Med,Med,Log,Log,B,B,173000,127132,282516,58.15,476,568,572.2,4858.8,55.6,49.8,19.2,36.2
576,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazA,15,A,B,Max,Max,Balc,Balc,A,A,126900,135850,301889,59.26,820,568,650.6,5094.0,74.9,39.4,60.6,10.9
577,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazB,15,A,B,Max,Max,Balc,Balc,A,B,132700,125254,278342,54.64,820,568,650.6,5094.0,74.9,39.4,60.6,10.9
578,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazA,15,A,B,Max,Max,Balc,Balc,B,A,154400,130676,290391,57.01,820,568,650.6,5094.0,74.9,39.4,60.6,10.9
579,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazB,15,A,B,Max,Max,Balc,Balc,B,B,160300,120080,266844,52.38,820,568,650.6,5094.0,74.9,39.4,60.6,10.9
580,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazA,15,A,B,Max,Max,Balc,Log,A,A,129800,143950,319889,65.38,980,568,583.4,4892.4,74.7,41.4,60.0,17.8
581,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazB,15,A,B,Max,Max,Balc,Log,A,B,135700,133354,296342,60.57,980,568,583.4,4892.4,74.7,41.4,60.0,17.8
582,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazA,15,A,B,Max,Max,Balc,Log,B,A,166100,137156,304791,62.3,980,568,583.4,4892.4,74.7,41.4,60.0,17.8
583,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazB,15,A,B,Max,Max,Balc,Log,B,B,172000,126560,281244,57.49,980,568,583.4,4892.4,74.7,41.4,60.0,17.8
584,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazA,15,A,B,Max,Max,Log,Balc,A,A,127100,136660,303689,60.01,836,568,639.4,5060.4,60.3,39.1,27.1,10.6
585,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazB,15,A,B,Max,Max,Log,Balc,A,B,132900,126064,280142,55.36,836,568,639.4,5060.4,60.3,39.1,27.1,10.6
586,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazA,15,A,B,Max,Max,Log,Balc,B,A,155500,131324,291831,57.67,836,568,639.4,5060.4,60.3,39.1,27.1,10.6
587,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazB,15,A,B,Max,Max,Log,Balc,B,B,161400,120728,268284,53.02,836,568,639.4,5060.4,60.3,39.1,27.1,10.6
588,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazA,15,A,B,Max,Max,Log,Log,A,A,130000,144760,321689,66.21,996,568,572.2,4858.8,61.6,41.6,26.9,18.2
589,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazB,15,A,B,Max,Max,Log,Log,A,B,135900,134164,298142,61.36,996,568,572.2,4858.8,61.6,41.6,26.9,18.2
590,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazA,15,A,B,Max,Max,Log,Log,B,A,167100,137804,306231,63.03,996,568,572.2,4858.8,61.6,41.6,26.9,18.2
591,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazB,15,A,B,Max,Max,Log,Log,B,B,173000,127208,282684,58.18,996,568,572.2,4858.8,61.6,41.6,26.9,18.2
592,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazA,15,A,B,Max,Med,Balc,Balc,A,A,125500,133568,296817,58.27,820,568,650.6,5094.0,74.7,37.7,57.8,9.4
593,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazB,15,A,B,Max,Med,Balc,Balc,A,B,130700,124276,276169,54.21,820,568,650.6,5094.0,74.7,37.7,57.8,9.4
594,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazA,15,A,B,Max,Med,Balc,Balc,B,A,154900,128068,284595,55.87,820,568,650.6,5094.0,74.7,37.7,57.8,9.4
595,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazB,15,A,B,Max,Med,Balc,Balc,B,B,160000,118776,263946,51.82,820,568,650.6,5094.0,74.7,37.7,57.8,9.4
596,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazA,15,A,B,Max,Med,Balc,Log,A,A,128500,141668,314817,64.35,980,568,583.4,4892.4,74.0,39.3,57.1,17.5
597,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazB,15,A,B,Max,Med,Balc,Log,A,B,133700,132376,294169,60.13,980,568,583.4,4892.4,74.0,39.3,57.1,17.5
598,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazA,15,A,B,Max,Med,Balc,Log,B,A,166500,134548,298995,61.11,980,568,583.4,4892.4,74.0,39.3,57.1,17.5
599,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazB,15,A,B,Max,Med,Balc,Log,B,B,171700,125256,278346,56.89,980,568,583.4,4892.4,74.0,39.3,57.1,17.5
600,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazA,15,A,B,Max,Med,Log,Balc,A,A,125800,134378,298617,59.01,836,568,639.4,5060.4,57.4,36.6,23.4,10.4
601,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazB,15,A,B,Max,Med,Log,Balc,A,B,130900,125086,277969,54.93,836,568,639.4,5060.4,57.4,36.6,23.4,10.4
602,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazA,15,A,B,Max,Med,Log,Balc,B,A,156000,128716,286035,56.52,836,568,639.4,5060.4,57.4,36.6,23.4,10.4
603,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazB,15,A,B,Max,Med,Log,Balc,B,B,161100,119424,265386,52.44,836,568,639.4,5060.4,57.4,36.6,23.4,10.4
604,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazA,15,A,B,Max,Med,Log,Log,A,A,128700,142478,316617,65.16,996,568,572.2,4858.8,57.8,39.7,24.5,17.4
605,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazB,15,A,B,Max,Med,Log,Log,A,B,133900,133186,295969,60.91,996,568,572.2,4858.8,57.8,39.7,24.5,17.4
606,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazA,15,A,B,Max,Med,Log,Log,B,A,167600,135196,300435,61.83,996,568,572.2,4858.8,57.8,39.7,24.5,17.4
607,PnlWidth15_SillPA_SillAB_OpenEWMax_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazB,15,A,B,Max,Med,Log,Log,B,B,172700,125904,279786,57.58,996,568,572.2,4858.8,57.8,39.7,24.5,17.4
608,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazA,15,A,B,Med,Max,Balc,Balc,A,A,125700,133786,297303,58.36,820,568,650.6,5094.0,73.5,34.8,59.2,5.1
609,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazB,15,A,B,Med,Max,Balc,Balc,A,B,130900,124369,276376,54.26,820,568,650.6,5094.0,73.5,34.8,59.2,5.1
610,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazA,15,A,B,Med,Max,Balc,Balc,B,A,154800,128318,285150,55.98,820,568,650.6,5094.0,73.5,34.8,59.2,5.1
611,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazB,15,A,B,Med,Max,Balc,Balc,B,B,160100,118901,264224,51.87,820,568,650.6,5094.0,73.5,34.8,59.2,5.1
612,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazA,15,A,B,Med,Max,Balc,Log,A,A,128700,141886,315303,64.45,980,568,583.4,4892.4,72.9,37.7,58.8,17.5
613,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazB,15,A,B,Med,Max,Balc,Log,A,B,133900,132469,294376,60.17,980,568,583.4,4892.4,72.9,37.7,58.8,17.5
614,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazA,15,A,B,Med,Max,Balc,Log,B,A,166500,134798,299550,61.23,980,568,583.4,4892.4,72.9,37.7,58.8,17.5
615,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMax_ExtPBalc_ExtAEWLog_MatB_GlazB,15,A,B,Med,Max,Balc,Log,B,B,171700,125381,278624,56.95,980,568,583.4,4892.4,72.9,37.7,58.8,17.5
616,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazA,15,A,B,Med,Max,Log,Balc,A,A,125900,134596,299103,59.11,836,568,639.4,5060.4,59.0,34.6,22.5,5.3
617,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatA_GlazB,15,A,B,Med,Max,Log,Balc,A,B,131100,125179,278176,54.97,836,568,639.4,5060.4,59.0,34.6,22.5,5.3
618,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazA,15,A,B,Med,Max,Log,Balc,B,A,155900,128966,286590,56.63,836,568,639.4,5060.4,59.0,34.6,22.5,5.3
619,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWBalc_MatB_GlazB,15,A,B,Med,Max,Log,Balc,B,B,161100,119549,265664,52.5,836,568,639.4,5060.4,59.0,34.6,22.5,5.3
620,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazA,15,A,B,Med,Max,Log,Log,A,A,128900,142696,317103,65.26,996,568,572.2,4858.8,60.0,38.1,21.9,17.5
621,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatA_GlazB,15,A,B,Med,Max,Log,Log,A,B,134100,133279,296176,60.96,996,568,572.2,4858.8,60.0,38.1,21.9,17.5
622,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazA,15,A,B,Med,Max,Log,Log,B,A,167500,135446,300990,61.95,996,568,572.2,4858.8,60.0,38.1,21.9,17.5
623,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMax_ExtPLog_ExtAEWLog_MatB_GlazB,15,A,B,Med,Max,Log,Log,B,B,172800,126029,280064,57.64,996,568,572.2,4858.8,60.0,38.1,21.9,17.5
624,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazA,15,A,B,Med,Med,Balc,Balc,A,A,124400,131504,292231,57.37,820,568,650.6,5094.0,72.4,32.7,55.5,2.1
625,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatA_GlazB,15,A,B,Med,Med,Balc,Balc,A,B,128900,123391,274203,53.83,820,568,650.6,5094.0,72.4,32.7,55.5,2.1
626,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazA,15,A,B,Med,Med,Balc,Balc,B,A,155300,125709,279354,54.84,820,568,650.6,5094.0,72.4,32.7,55.5,2.1
627,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWBalc_MatB_GlazB,15,A,B,Med,Med,Balc,Balc,B,B,159800,117597,261326,51.3,820,568,650.6,5094.0,72.4,32.7,55.5,2.1
628,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazA,15,A,B,Med,Med,Balc,Log,A,A,127300,139604,310231,63.41,980,568,583.4,4892.4,72.8,35.8,54.6,17.0
629,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatA_GlazB,15,A,B,Med,Med,Balc,Log,A,B,131900,131491,292203,59.73,980,568,583.4,4892.4,72.8,35.8,54.6,17.0
630,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazA,15,A,B,Med,Med,Balc,Log,B,A,166900,132189,293754,60.04,980,568,583.4,4892.4,72.8,35.8,54.6,17.0
631,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMed_ExtPBalc_ExtAEWLog_MatB_GlazB,15,A,B,Med,Med,Balc,Log,B,B,171400,124077,275726,56.36,980,568,583.4,4892.4,72.8,35.8,54.6,17.0
632,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazA,15,A,B,Med,Med,Log,Balc,A,A,124600,132314,294031,58.1,836,568,639.4,5060.4,56.2,32.3,18.8,1.4
633,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatA_GlazB,15,A,B,Med,Med,Log,Balc,A,B,129100,124201,276003,54.54,836,568,639.4,5060.4,56.2,32.3,18.8,1.4
634,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazA,15,A,B,Med,Med,Log,Balc,B,A,156300,126357,280794,55.49,836,568,639.4,5060.4,56.2,32.3,18.8,1.4
635,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWBalc_MatB_GlazB,15,A,B,Med,Med,Log,Balc,B,B,160900,118245,262766,51.93,836,568,639.4,5060.4,56.2,32.3,18.8,1.4
636,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazA,15,A,B,Med,Med,Log,Log,A,A,127600,140414,312031,64.22,996,568,572.2,4858.8,55.7,34.8,19.0,17.0
637,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatA_GlazB,15,A,B,Med,Med,Log,Log,A,B,132100,132301,294003,60.51,996,568,572.2,4858.8,55.7,34.8,19.0,17.0
638,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazA,15,A,B,Med,Med,Log,Log,B,A,168000,132837,295194,60.75,996,568,572.2,4858.8,55.7,34.8,19.0,17.0
639,PnlWidth15_SillPA_SillAB_OpenEWMed_OpenNSMed_ExtPLog_ExtAEWLog_MatB_GlazB,15,A,B,Med,Med,Log,Log,B,B,172500,124725,277166,57.04,996,568,572.2,4858.8,55.7,34.8,19.0,17.0
640,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazA,15,B,A,Max,Max,Balc,Balc,A,A,129700,140846,312990,61.44,348,568,650.6,5094.0,74.9,46.5,61.0,31.8
641,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatA_GlazB,15,B,A,Max,Max,Balc,Balc,A,B,137200,127395,283100,55.58,348,568,650.6,5094.0,74.9,46.5,61.0,31.8
642,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazA,15,B,A,Max,Max,Balc,Balc,B,A,153500,136386,303079,59.5,348,568,650.6,5094.0,74.9,46.5,61.0,31.8
643,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWBalc_MatB_GlazB,15,B,A,Max,Max,Balc,Balc,B,B,161000,122935,273188,53.63,348,568,650.6,5094.0,74.9,46.5,61.0,31.8
644,PnlWidth15_SillPB_SillAA_OpenEWMax_OpenNSMax_ExtPBalc_ExtAEWLog_MatA_GlazA,15,B,A,Max,Max,Balc,Log,A,A,132700,148946,330990,67.65,508,568,583.4,4892.4,75.0,53.1,60.7,40.5
